#{"t_start": 1775087702.8212574, "env_id": "None"}
r,l,t
-160.858743,199,15.437689
13.883616,108,15.478689
-120.02397,143,15.534693
-83.65671,147,15.593689
-103.137907,134,15.648691
-217.444838,145,15.705689
-43.338803,162,15.773689
-143.381322,301,16.750201
-367.620365,268,16.883202
-21.148504,135,16.952202
-122.147834,127,17.002202
-48.067522,154,17.062201
-31.242659,101,17.101201
-318.618989,286,17.214201
-295.592994,280,17.324201
-96.71678,124,17.371711
-3.255759,99,17.409711
-75.380365,133,17.463712
-142.14994,124,17.513712
-102.046278,120,17.562712
-262.119376,190,18.47822
-86.396475,164,18.56122
-119.654244,123,18.621219
80.870038,125,18.67122
-141.707874,145,18.72822
-127.345282,159,18.79422
-10.939655,102,18.83322
-133.600433,122,18.88022
-94.901945,98,18.919219
-101.607944,139,18.97322
-11.221531,136,19.036732
-97.557609,164,19.099732
-293.515516,204,19.177732
-110.810272,135,19.229732
-313.48632,322,20.278569
-215.311593,166,20.360074
59.522,144,20.42008
-55.417603,114,20.464908
-139.396476,166,20.529908
-118.98494,166,20.594908
-412.709168,333,20.73691
-43.674396,102,20.778909
-79.709827,108,20.822909
-30.851073,119,20.871908
-162.302201,250,20.972909
-41.366867,134,21.02991
-43.957093,112,21.962245
-205.433315,264,22.092243
-95.367313,231,22.192244
-193.25359,241,22.288244
12.296769,128,22.339246
-108.268824,148,22.397758
-126.502451,184,22.474761
-73.708572,108,22.52276
-295.322513,238,22.642761
-493.353909,424,22.814759
-64.095844,119,23.816273
-85.083154,180,23.909271
25.256043,129,23.970273
-8.990918,113,24.017281
-45.567835,99,24.067791
41.153785,95,24.103791
-369.436346,391,24.261789
-17.895772,132,24.313788
65.779232,109,24.356793
-44.942527,136,24.409896
-174.018359,167,24.477666
-55.257204,141,24.540665
-56.127132,121,24.591665
-176.551527,159,25.636012
-121.388721,201,25.736011
-129.11883,273,25.860012
-73.761474,134,25.917012
-62.77542,106,25.958014
-85.256573,114,26.003012
-594.394458,431,26.175012
25.833281,214,26.269012
-191.563977,205,26.356016
-124.212588,169,26.437531
-45.521036,149,26.49953
-28.329412,150,27.452044
-30.616593,102,27.507065
-601.755843,406,27.724065
-89.635861,390,27.901064
118.640172,125,27.961064
-107.916354,114,28.016064
-126.525789,142,28.078066
-10.295664,169,28.158065
-138.824717,163,28.237065
-108.699202,172,28.328064
-48.127692,100,28.380579
19.68881,136,29.310089
-36.482139,119,29.369137
-97.250507,168,29.456405
-126.119251,142,29.537405
-18.522452,104,29.5922
-90.011874,133,29.6702
9.461988,178,29.772701
-158.324492,175,29.866602
-296.055557,210,29.997535
-109.883509,112,30.054534
-125.367119,227,30.146533
-114.429473,182,30.222533
-110.335791,102,30.268535
-99.520015,203,31.506316
-37.168802,109,31.561314
-28.556072,113,31.617314
-93.742194,114,31.672314
-148.624301,147,31.736319
-208.599598,175,31.811314
-143.125069,255,31.930315
68.183309,122,31.980314
-16.423148,101,32.024319
-82.971752,160,32.090315
-53.2423,143,32.148315
-139.889175,154,32.212315
-227.329789,177,32.281315
-80.862449,134,32.334315
-158.595523,159,33.334841
-12.410935,136,33.400845
-38.051364,103,33.44835
22.469975,152,33.513351
-34.327018,116,33.559351
-47.612811,102,33.599352
23.151615,149,33.657351
-150.628391,177,33.728351
-19.004992,116,33.772351
127.048826,214,33.856351
-64.505018,126,33.906351
-23.306495,130,33.956351
-33.896989,122,34.002351
-29.095854,152,34.061351
-167.035028,198,35.015569
-61.712744,136,35.08157
-163.227635,182,35.171569
-33.080151,101,35.21357
-115.598416,149,35.27157
2.067897,109,35.31457
-133.563821,178,35.38457
-104.502547,200,35.461835
-100.32906,100,35.500835
-86.714385,112,35.544835
-100.681948,170,35.610835
156.498476,151,35.668835
-132.463669,114,35.713835
-78.416696,120,35.759835
-103.05098,107,35.800835
-24.408073,107,36.684346
-59.780766,119,36.739347
-68.275025,116,36.794346
-200.575507,229,36.895347
-88.881119,190,36.973347
-97.364727,215,37.074347
-78.783703,207,37.154347
-149.503705,217,37.240347
-3.929527,141,37.294347
-213.63981,242,37.388347
-106.250676,121,37.434857
-213.352666,203,38.470105
-46.779878,119,38.531107
77.346644,107,38.585105
-102.540079,118,38.648109
-91.227873,177,38.741106
24.719535,209,38.838106
46.156678,135,38.896107
-81.191975,172,38.974107
-11.91529,141,39.045107
-88.834929,149,39.124634
-66.82165,157,39.198627
-27.901511,124,39.257628
-77.136252,174,39.337628
-254.170615,225,39.440677
-39.22315,115,40.444749
-39.22488,137,40.512749
-79.675142,128,40.569749
-204.084485,171,40.64375
-20.479275,131,40.69575
-122.100939,203,40.77675
44.952626,124,40.827751
-213.019354,227,40.92375
-22.034207,101,40.96575
47.357785,132,41.02275
-133.745265,185,41.10275
-27.456117,116,41.15275
-124.392372,169,41.224752
-29.960953,104,41.266751
-64.757073,185,42.258315
-83.509961,206,42.381318
-58.896984,123,42.434836
-118.572607,128,42.487835
12.059872,146,42.545834
-618.179199,546,42.768833
-5.626822,119,42.820833
76.773906,131,42.877834
148.273042,137,42.936834
-61.986574,99,42.978833
-118.30648,122,43.027833
-92.45513,129,43.081837
-27.483399,126,44.05535
-287.936565,370,44.23686
-124.017829,130,44.294862
-115.887946,151,44.36486
-92.296189,109,44.413047
-119.452,204,44.500696
29.508109,115,44.550697
-64.955031,136,44.608697
-66.921115,164,44.678695
0.836881,167,44.748696
-40.594199,186,44.824696
-111.616334,156,44.888696
-48.28194,163,46.236068
-86.447716,141,46.307067
-81.18169,116,46.365067
-24.379583,134,46.421072
-82.458487,100,46.462582
53.401269,188,46.541584
-160.168253,191,46.620582
-55.512622,123,46.669582
-67.721159,146,46.728584
-326.335437,300,46.850582
-214.818074,149,46.922583
-54.454189,168,47.015585
-94.810426,209,48.025094
-105.957363,244,48.156094
-9.398695,148,48.235095
-66.041252,111,48.280094
-362.64852,265,48.391096
-83.582371,109,48.437097
-20.582421,169,48.51061
-229.844483,207,48.602611
-213.391973,239,48.708609
-62.185381,120,48.75961
-227.431133,216,48.85561
-176.21283,185,48.935608
-117.404988,149,49.925291
-150.977314,262,50.04429
-125.592729,358,50.188297
-120.72065,132,50.247293
-110.818088,323,50.387293
-72.08841,196,50.475232
-60.064052,236,50.579232
-94.626578,147,50.640232
-78.338582,166,50.720233
-88.69299,185,51.831748
-52.790378,110,51.886749
-285.682698,224,51.997749
-16.21717,386,52.160749
-152.857061,133,52.217749
-45.582949,102,52.25875
-24.560434,152,52.322749
-194.558198,278,52.447758
-104.569336,362,52.60627
-76.98728,109,52.64927
-107.919466,187,53.889832
-41.356596,194,53.979834
-239.440338,289,54.100852
-55.446417,235,54.191852
-90.873623,119,54.238368
-482.445091,253,54.336366
58.974979,133,54.387366
46.885592,114,54.432891
-190.930498,228,54.523076
33.730751,146,54.580076
-274.515282,204,54.659076
-107.321708,248,55.532371
57.027503,167,55.60437
-88.84794,123,55.65237
-171.529678,207,55.73437
-35.814509,127,55.78337
-94.804531,272,55.889975
-322.952796,292,56.000974
-181.989504,179,56.069974
-270.043362,221,56.154975
-168.204089,144,56.209974
-99.24562,107,57.01312
-54.007346,109,57.063119
-95.912521,105,57.113119
-52.869996,102,57.161119
-86.910777,159,57.23812
-90.502755,116,57.286121
-119.380984,100,57.325119
-465.160002,307,57.446126
102.517194,174,57.514635
39.564047,205,57.594634
-31.552092,131,57.644634
-320.33743,299,57.760633
-87.632919,142,57.815634
-191.436287,242,58.76919
-172.103168,196,58.862192
-129.977043,167,58.936191
-88.707896,132,58.988191
-111.175929,122,59.035192
-247.451177,266,59.138191
-130.875066,104,59.17819
-105.058374,135,59.230191
-32.47062,125,59.279702
-130.017999,275,59.387702
-218.903738,207,59.470031
-182.079724,229,60.361051
-98.119617,241,60.468362
-157.784055,362,60.619365
37.184062,148,60.676362
-207.852975,285,60.793365
-92.517334,142,60.848363
-98.029548,115,60.892363
53.96041,158,60.953365
-203.998772,205,61.032365
-289.173492,252,61.130362
-89.090502,114,61.91238
81.386924,248,62.02138
5.0037,153,62.08838
12.478146,152,62.14738
-66.649221,138,62.20138
-64.942654,111,62.24338
99.984708,158,62.30638
-214.522705,193,62.38138
-93.484046,103,62.420381
-66.114273,114,62.463818
-12.767692,139,62.517818
-278.37303,241,62.611819
-62.744053,240,62.703817
-190.691645,306,63.583113
-51.618937,138,63.641114
-70.358207,106,63.684116
-86.456508,137,63.744842
-136.55423,136,63.80284
75.299357,116,63.84784
-246.846121,272,63.954883
38.036845,114,63.998884
-172.980144,187,64.071887
-184.81549,234,64.162884
-129.725227,130,64.212883
70.508276,136,64.264884
-166.945983,204,65.11454
-104.24917,113,65.163542
175.202337,179,65.240539
-146.608372,255,65.343539
-101.44364,155,65.40354
24.390639,117,65.448317
55.13462,131,65.498617
-66.577796,159,65.561617
-134.033843,129,65.610617
-15.375056,137,65.664618
-126.177621,163,65.726618
-118.560557,178,65.797618
-149.678159,193,66.729826
69.931218,165,66.800826
81.982547,132,66.858824
-155.244188,296,66.994826
-326.03484,262,67.114826
-115.689147,236,67.214826
-31.297417,122,67.262825
-101.244778,131,67.317825
-59.62132,136,67.373825
-127.944397,159,67.435825
-88.347105,134,67.488884
-146.419027,253,67.590887
-35.864144,171,68.514401
-326.506138,263,68.634402
5.057378,104,68.679401
41.884015,125,68.728401
-156.888528,160,68.790403
75.916003,109,68.832401
-47.527811,132,68.886402
-535.957111,295,69.000401
-76.336261,139,69.053401
-195.181539,198,69.131402
-91.860385,108,69.174404
-24.933276,126,69.223405
-25.923858,152,70.08457
-91.040648,134,70.143569
-44.703843,185,70.222571
-79.176521,200,70.30857
-43.804911,126,70.35757
-128.351395,97,70.39457
-171.892146,223,70.481561
-107.018229,107,70.523561
-317.443425,323,70.65156
8.113822,182,70.72256
-219.330477,346,70.85756
80.912738,139,71.650073
-16.566671,102,71.698074
-88.619707,117,71.752073
-20.669072,189,71.829073
-28.97103,175,71.898073
-68.539739,112,71.941073
-3.434867,123,71.988073
-62.573379,266,72.092077
-98.934263,118,72.139076
-130.330083,145,72.198074
-114.478936,115,72.245075
-130.283057,152,72.308076
-70.87292,163,72.377077
-25.132074,158,72.442075
-371.905877,283,73.428618
-72.908389,110,73.491137
70.993748,120,73.546135
-112.191985,106,73.587136
-51.244214,207,73.668135
-100.747657,139,73.723137
-34.174455,151,73.783137
-159.161271,149,73.842136
-152.884759,192,73.917135
-65.412614,105,73.958135
9.248464,294,74.072135
-147.870829,316,74.959212
-11.544969,144,75.030722
-50.936255,154,75.108232
13.571505,138,75.169232
-124.058902,143,75.225231
-836.619085,467,75.407231
70.97885,145,75.463517
-71.482072,173,75.530521
-123.837984,245,75.624522
-367.942293,306,75.742522
113.927365,215,76.634978
-111.311954,262,76.777978
-380.540827,328,76.907974
-63.664417,224,76.994972
-14.959088,126,77.042974
-16.195541,180,77.112973
-41.52899,103,77.151974
-194.775841,149,77.210973
38.505167,107,77.251973
-25.015156,120,77.296972
-117.871952,259,77.399973
294.836006,203,78.20248
73.228701,133,78.25648
-87.226417,103,78.297481
-94.674725,99,78.337486
-228.748629,326,78.46499
-27.530088,123,78.511993
-114.565356,292,78.623994
-18.370742,102,78.662994
-166.187065,116,78.706994
-17.520149,101,78.745996
-82.917264,175,78.814996
-57.221041,146,78.871997
-90.546117,107,78.912996
-11.619871,222,79.788383
-52.209631,126,79.841224
-39.599285,134,79.895224
-281.256408,404,80.054224
25.83814,122,80.100225
-144.253078,314,80.222227
-229.359605,268,80.325225
-136.26718,192,80.398225
64.969253,142,80.451986
70.355843,126,80.500495
84.510194,130,81.303497
-375.300751,273,81.420493
74.519545,140,81.478002
-60.687819,163,81.542003
-31.543848,117,81.586002
31.286899,113,81.629003
111.957295,213,81.712003
-90.474254,130,81.761003
-216.830588,303,81.877004
-337.334103,367,82.016004
-54.54247,112,82.059002
-34.842352,134,82.858518
-50.508288,207,82.942512
39.33344,136,83.000512
-58.648322,104,83.041513
-15.056041,137,83.093513
101.138883,143,83.148513
-173.657253,178,83.217514
258.223895,358,83.355513
-21.070084,151,83.413513
47.796801,124,83.459517
-40.212549,151,83.519026
-10.061079,156,83.580026
-139.473318,191,84.39903
24.254841,235,84.513041
114.291002,205,84.621041
42.159912,148,84.689043
-111.258651,184,84.764042
-109.531894,167,84.829041
-189.112157,207,84.911041
77.499467,256,85.014043
-3.847955,246,85.115042
-206.503305,215,85.205042
188.442064,222,86.134379
-268.518294,389,86.308379
0.592327,160,86.370379
-81.586007,118,86.416381
-130.897042,138,86.469609
-30.403494,113,86.513609
-87.146472,174,86.582608
-63.069889,169,86.648611
-204.08376,278,86.757611
-37.236615,142,86.812611
-162.837291,225,86.900608
-100.851414,151,87.81813
-230.392848,195,87.906131
-69.413679,133,87.970128
-9.325945,265,88.07713
-91.078072,163,88.14313
-94.73859,120,88.191133
48.211385,188,88.26713
-88.641501,159,88.331129
-77.400163,183,88.404149
-56.732894,178,88.475237
30.451229,128,88.526237
-55.319479,133,88.577237
-71.31595,112,89.454149
-76.377129,135,89.520273
-105.771602,111,89.576208
-89.610019,166,89.652364
-248.161866,328,89.823224
-84.470214,197,89.936442
-102.719029,180,90.030441
-122.057741,241,90.183442
29.717028,239,90.318442
150.563446,313,90.47898
-5.406901,123,90.550981
-599.225115,501,91.71849
-23.265873,232,91.81049
62.454645,149,91.86949
-49.709273,275,91.97849
55.750803,151,92.036492
5.183794,118,92.08149
-18.644051,147,92.14349
-41.586042,132,92.193491
-383.61243,311,92.314492
-137.323395,288,93.295001
-124.718396,170,93.377
90.386871,149,93.439001
42.981545,242,93.543516
44.860746,148,93.606516
-270.582709,264,93.718516
-88.620293,212,93.805517
-166.665418,204,93.888515
-116.040496,140,93.945516
-104.696274,113,93.993516
22.298089,112,94.041516
-11.167999,122,95.190779
-76.446783,141,95.263779
3.150624,231,95.37978
-75.367355,165,95.451575
-152.81528,247,95.555087
45.639334,126,95.605089
-290.788357,272,95.716089
-233.075976,200,95.801091
-126.357221,258,95.908089
-37.949824,122,95.960088
-274.654231,293,96.988602
-43.887804,208,97.096617
69.037039,172,97.183619
-8.744175,203,97.301617
79.500574,120,97.367617
-135.702801,160,97.452616
-60.01564,112,97.498134
-142.059128,197,97.58113
-108.445996,127,97.642131
13.788284,184,97.718132
14.500636,273,97.86013
-158.495827,147,97.963865
41.713178,165,99.080409
-29.467303,182,99.17541
-58.600174,154,99.250408
-2.873297,156,99.318411
-108.991903,217,99.413227
-9.94234,176,99.521773
-2.627259,151,99.608007
-55.257361,152,99.700977
-11.491701,130,99.793717
-49.461052,119,99.871798
-190.410628,387,100.080766
-341.878168,275,101.186227
-4.707035,159,101.273227
-131.355039,213,101.371228
-31.792498,197,101.479746
-89.518317,247,101.585747
42.294095,159,101.659745
88.403046,123,101.714744
-77.263261,111,101.763747
-174.579111,561,102.006234
35.37878,138,103.008474
53.46454,179,103.094059
-104.948644,221,103.200851
-280.261534,319,103.331967
-223.366977,390,103.513843
-172.758999,439,103.689559
-140.617815,115,103.733591
-72.679934,144,103.789996
-49.793208,181,103.863251
-178.19158,218,104.825639
-831.615615,586,105.090712
-57.38711,131,105.146472
-87.80133,147,105.212214
-171.981932,186,105.288464
-76.259804,331,105.425862
-92.275902,227,105.517993
163.173434,288,106.480667
-70.631548,275,106.617907
-101.443674,153,106.689499
-160.336862,267,106.794173
-137.912898,327,106.923282
-197.112395,220,107.009909
-85.960835,151,107.070574
-31.238578,185,107.146198
53.387329,128,107.19624
70.461102,146,107.252287
347.243459,250,108.215988
-32.441029,193,108.311591
-98.681305,237,108.420461
-332.153074,338,108.555091
-35.413172,126,108.604139
-182.745759,286,108.719614
-113.390445,265,108.824238
-353.537623,404,108.981293
-33.197642,111,109.024397
-204.713767,175,109.985837
-72.88469,219,110.095477
51.626278,184,110.172069
-264.898052,205,110.251637
-64.540166,234,110.342518
-340.514877,327,110.471883
-84.46798,101,110.510484
80.567205,176,110.581313
77.561249,118,110.625849
-203.127596,237,110.719437
-20.184818,261,111.694014
60.189936,159,111.766578
-68.514314,137,111.826135
170.83874,206,111.908956
-143.852363,427,112.078525
-168.96286,273,112.18959
119.201566,230,112.281106
-97.283569,169,112.347614
-117.336338,135,112.402127
-586.809839,505,113.479762
-89.599932,310,113.607826
-503.819265,391,113.760339
18.22053,317,113.882855
-104.030455,337,114.015878
-102.520851,196,114.093388
-56.339536,116,114.138388
17.336328,141,115.07734
-21.309045,149,115.14985
-68.054525,114,115.206358
147.260786,168,115.274359
-142.873808,258,115.389879
-34.863724,170,115.488776
-65.667784,120,115.545287
-6.343928,106,115.588288
-92.514741,222,115.677797
-202.43191,228,115.767311
125.105047,296,115.880826
-10.104256,134,116.783874
-439.655838,343,116.956381
169.406785,244,117.055381
-16.028101,181,117.126381
-9.097269,346,117.266381
-336.483332,408,117.427382
-227.137491,343,117.562895
44.987724,199,118.495408
-429.434258,336,118.656408
20.706787,138,118.713409
-37.620827,157,118.774409
252.680773,257,118.875409
-49.568996,169,118.940408
-139.836961,252,119.039409
49.222763,144,119.096408
11.797782,131,119.147408
-452.970588,309,119.265408
25.537703,145,120.208044
-647.145832,401,120.403044
133.015848,224,120.491833
112.995769,161,120.555831
-8.221892,289,120.668832
-248.681248,181,120.741832
-206.390837,236,120.833833
-103.402072,167,120.897831
-67.195619,348,121.88985
75.273149,126,121.949851
-135.314423,319,122.101851
24.476743,124,122.14985
-50.496671,178,122.22285
-73.772475,224,122.31085
-10.744926,134,122.36285
-430.686678,280,122.472854
-254.919141,321,122.597364
92.134423,181,122.668363
-25.10813,128,122.718364
-77.297862,172,123.641878
-252.444581,334,123.795875
-43.404813,132,123.847875
-6.854739,147,123.904875
-189.185658,284,124.015875
-76.43225,210,124.095876
109.072694,157,124.156875
-24.709211,151,124.215875
18.053193,383,124.364875
280.112751,249,125.329854
-19.902044,163,125.410854
-93.699502,181,125.486123
40.961149,157,125.548125
40.724529,122,125.597125
-164.581832,326,125.725123
-31.125616,162,125.789123
-65.361703,161,125.852123
37.884985,168,125.917125
-239.354798,486,126.951636
-18.439071,154,127.025632
39.880317,150,127.100633
-42.320933,136,127.161633
3.609362,166,127.230633
-13.704938,160,127.295633
-115.856747,142,127.351634
-51.333982,174,127.420634
42.522654,143,127.478637
-3.376186,113,127.523146
52.25263,210,127.608145
-24.681732,238,127.701145
151.541145,128,127.750145
20.554264,159,128.675656
-16.946093,155,128.751655
-103.631228,138,128.816655
97.131351,284,128.935656
45.949872,230,129.026655
157.714946,140,129.081656
63.405739,199,129.158655
84.75496,126,129.207655
149.070444,224,129.297655
-47.899906,141,129.353657
-31.504587,166,129.418718
-253.116562,295,130.456861
-59.961105,190,130.550371
-90.451969,213,130.64937
-127.769044,192,130.725371
29.836707,126,130.77437
-127.747208,150,130.83437
-159.983922,249,130.93337
-674.398143,455,131.110372
-135.246323,198,131.187371
-188.391328,415,132.221883
232.771236,249,132.339883
6.437144,119,132.385883
113.936259,283,132.496397
108.281825,221,132.583397
-8.97989,112,132.626398
8.537884,121,132.673397
-162.674226,339,132.805397
-31.677202,343,132.941398
-82.982242,368,133.955906
-39.238854,179,134.031908
-82.095873,120,134.078907
-68.124693,124,134.127908
-318.906302,320,134.252907
-923.272425,592,134.484264
64.64813,184,134.556773
-87.405101,121,134.603773
-264.368935,438,135.672256
41.594733,225,135.765258
22.039997,189,135.838256
6.890208,139,135.894256
-18.904147,222,135.981256
-38.968387,151,136.040256
167.519162,120,136.087257
34.834152,127,136.136256
-73.500732,170,136.203256
-107.866991,485,137.266765
-65.579855,100,137.315765
41.001713,228,137.418766
213.776965,269,137.527278
-219.061247,205,137.608278
-527.642486,591,137.837279
137.390759,151,137.900278
-65.756018,118,137.956278
35.339453,160,138.019279
-45.161419,163,138.930789
-29.046805,181,139.01979
14.5701,155,139.095787
-127.49578,175,139.164788
10.904162,142,139.219788
-56.29398,185,139.291789
86.885407,151,139.350787
-75.645029,163,139.415822
-60.258992,214,139.531432
-540.704513,305,139.696894
-101.426158,138,139.783894
-80.635507,130,139.855092
73.451622,124,140.765729
-27.931164,143,140.832728
-5.750245,229,140.939729
-487.635488,323,141.067731
178.550891,200,141.14573
115.589525,179,141.214729
4.119418,138,141.26873
8.714561,129,141.318729
-59.127405,227,141.408729
104.16691,165,141.473729
-55.902398,191,141.548243
-155.004612,255,142.512752
-86.4646,176,142.598752
4.599307,154,142.660752
7.416583,124,142.708752
72.214914,247,142.805753
-190.728114,331,142.935753
-31.443822,198,143.015753
-156.069488,260,143.117753
-120.30025,140,143.171752
-28.368475,135,143.223752
-16.497865,117,144.122263
-220.765957,314,144.273263
-9.470605,115,144.320264
-135.47355,219,144.407219
-138.906578,163,144.470729
51.472731,191,144.546244
-63.340362,165,144.611244
-15.748106,184,144.683244
29.523462,123,144.731244
-78.521303,120,144.777244
-30.887537,239,144.871247
-140.38809,258,145.845021
-81.287336,163,145.921022
-14.50522,135,145.988019
94.555752,267,146.09502
-7.17754,280,146.205019
-9.79689,247,146.30402
14.763066,118,146.35002
-335.026503,434,146.518532
143.222894,140,146.573532
-96.165742,225,147.526048
29.504241,224,147.631048
-22.539298,120,147.690048
50.328228,111,147.73405
-144.32694,219,147.819049
30.030299,157,147.880049
21.680241,166,147.944048
-33.437017,170,148.024052
300.93213,277,148.136049
-395.772287,412,148.295048
-26.877241,267,149.269562
-19.629238,301,149.416164
79.148631,191,149.529109
-607.416827,431,149.780184
97.469704,156,149.869884
63.485292,284,150.010727
83.01158,148,150.070728
-91.121983,107,150.117728
7.169102,167,150.18773
56.847009,130,151.105023
-28.111239,191,151.196026
-59.311051,182,151.279024
-279.255546,499,151.480029
-80.156035,218,151.565539
-131.651027,262,151.670539
195.924806,296,151.78954
103.890191,196,151.87254
-148.960235,195,152.866049
-104.294976,183,152.955049
215.40302,211,153.060051
-25.869173,238,153.15605
-111.785182,186,153.230051
-33.67675,161,153.29205
-55.087439,190,153.36505
-53.101078,169,153.430051
41.450078,308,153.550565
-258.833343,283,153.662563
-16.605503,369,154.679109
-227.305488,231,154.785109
-11.080754,111,154.829109
51.181373,104,154.87011
254.320258,252,154.976622
-81.268453,116,155.021622
231.840302,218,155.106622
1.007571,135,155.158622
-89.863683,164,155.222621
-2.630359,251,155.319622
20.825795,154,155.379622
29.595873,119,156.286925
-22.014839,147,156.355924
-146.230653,257,156.477926
166.185979,201,156.558442
-214.701581,310,156.680442
-18.117177,136,156.733443
311.415199,259,156.835443
148.192827,218,156.918442
147.097062,190,156.992441
-121.071731,258,157.092442
-11.276964,154,158.006954
101.716084,205,158.110954
-41.601367,121,158.163954
-2.557327,172,158.232956
77.04859,223,158.320954
-8.610318,219,158.406955
99.96299,209,158.487958
14.525546,212,158.571443
227.604567,232,158.662443
-18.528647,132,158.713444
28.334403,192,159.647687
-11.927525,226,159.758262
12.141821,264,159.8809
157.291002,197,159.957906
-111.012077,130,160.016413
-57.073035,283,160.126415
-154.777967,162,160.190413
-102.101418,249,160.287413
1.730737,138,160.341413
-93.897194,215,160.426413
-66.393737,129,160.476155
2.998625,224,161.425668
-86.676001,186,161.513183
-225.839746,276,161.627181
47.245327,184,161.70018
-95.566095,221,161.78618
24.156752,138,161.83918
87.00808,151,161.89818
153.318725,201,161.976181
-130.900599,265,162.07918
-299.997649,258,163.039698
216.024366,323,163.196697
17.307813,146,163.261697
-149.315563,273,163.369697
174.210757,150,163.429698
-329.903404,319,163.554211
-2.658193,206,163.666212
-223.852155,235,163.758211
-22.875241,180,163.831211
33.793668,112,163.875211
185.055924,262,164.834392
-39.646931,143,164.903392
32.030821,230,165.009905
-85.188537,113,165.058906
33.813678,108,165.101907
-68.389116,251,165.209906
-92.565024,166,165.282905
135.114701,427,165.454739
96.871945,123,165.505256
-405.728974,369,166.505767
85.421994,209,166.605767
95.817304,408,166.777767
-107.643832,136,166.835767
-241.557464,392,166.989768
-131.702574,114,167.032767
-35.044817,128,167.082767
-80.929153,251,167.181767
22.663161,177,167.250767
-216.52557,393,168.276281
10.089896,120,168.33528
5.080738,135,168.396281
75.61428,148,168.455281
49.303065,155,168.517793
241.972789,217,168.603793
313.488553,234,168.696793
216.099479,342,168.831793
-50.46861,197,168.908794
35.111679,133,168.959793
-122.687121,202,169.910307
4.669227,134,169.976306
-34.782262,142,170.050815
75.509532,175,170.127817
-8.923534,114,170.171817
-93.630765,171,170.239817
35.701547,233,170.333817
-177.059134,189,170.406816
-65.301587,131,170.456575
-5.196214,218,170.54309
95.017213,137,170.59609
35.050584,210,170.68109
90.061825,136,170.73509
192.284673,192,171.671602
-64.952939,129,171.734602
-38.463939,205,171.826602
115.864558,138,171.880603
196.187406,246,171.976603
69.49448,232,172.066603
60.790732,221,172.153602
