#{"t_start": 1774671850.5219896, "env_id": "None"}
r,l,t
420.671835,258,44.970054
1169.033887,653,45.249872
1310.972244,1000,46.562034
1288.811989,856,46.911929
775.310344,384,47.055168
834.638254,427,47.213167
1392.768417,816,48.430681
824.388703,450,48.599938
1520.721568,1000,49.822906
802.918044,491,50.030872
1145.247985,618,50.264093
994.504174,598,50.493511
794.779573,474,51.562174
434.195188,259,51.672635
1509.901714,861,51.987125
1211.080288,688,53.083785
1656.467116,984,53.480699
1296.104252,787,53.774814
880.966237,429,54.819695
764.558666,382,54.996041
1055.569657,782,55.285512
789.586352,459,55.453834
834.227739,423,56.47187
747.112366,387,56.636166
1204.655903,570,56.84617
684.7529,456,57.013031
491.895055,275,57.119731
884.323616,520,58.162742
830.287361,480,58.348041
1254.599418,712,58.6076
1312.349769,905,59.801652
1263.423947,1000,60.177633
594.085437,448,60.340649
1179.695118,710,61.498582
873.144094,592,61.716206
785.259794,1000,62.93077
1738.662774,1000,63.342566
1470.716845,775,63.628587
547.957288,275,64.576198
1595.42864,979,64.975312
580.926754,289,65.093301
904.981823,499,65.27954
794.67326,541,66.34472
1322.71654,742,66.632905
996.963008,734,66.914409
1185.844663,729,68.092399
994.265134,703,68.357533
779.514814,401,68.505215
994.728734,710,69.627652
910.947403,533,69.844548
1377.698122,1000,70.225019
486.665711,259,70.321747
557.285031,365,71.504657
1560.268159,1000,71.904252
1467.490616,1000,73.180455
538.051465,275,73.296659
949.445515,548,73.497349
417.633477,247,73.587577
1492.935143,1000,74.832625
737.093577,336,74.967783
1320.272335,630,75.213452
1202.748941,1000,76.540592
1041.55061,1000,76.957762
539.680696,284,77.062901
1170.097908,683,78.220341
1101.66173,698,78.511698
1046.599196,599,78.73741
661.577254,337,78.863154
585.990815,292,79.898658
868.839301,470,80.116105
646.476697,328,80.23861
848.689761,498,80.425875
1423.846783,1000,81.806099
645.233405,339,81.950626
1195.623753,570,82.168451
551.529506,293,82.280346
1193.399951,734,83.447413
1566.394337,1000,83.863158
658.185245,355,83.993078
1098.406419,1000,85.257763
1493.832559,797,85.552479
1487.793223,1000,86.782465
830.555675,414,86.955822
1108.515557,762,87.235898
598.698197,328,87.359153
1298.485934,1000,88.631347
742.881462,395,88.782233
677.005754,362,88.914991
1240.483576,1000,90.141098
616.755056,337,90.272509
1503.279094,1000,90.659929
695.227227,394,91.725474
844.193118,452,91.926415
874.763072,465,92.138385
734.364243,349,92.280289
1248.224767,812,93.442427
587.454017,301,93.58152
749.806766,385,93.727305
626.477664,435,93.888532
655.446721,354,94.016059
1368.280997,1000,95.281181
743.124984,367,95.428201
626.441334,362,95.563942
1474.679906,657,95.809499
1565.919484,868,97.053538
1134.584862,798,97.351802
590.220895,298,97.460605
1269.544097,1000,98.715945
1423.658612,722,98.989015
554.575743,296,99.100087
634.345411,348,100.151253
503.934183,265,100.27455
1687.82974,1000,100.668276
451.318235,261,100.799499
795.897007,403,101.013295
836.680526,528,102.12724
1761.258017,1000,102.499374
603.970535,304,102.612246
695.648449,383,103.609222
515.265803,277,103.73898
902.145637,432,103.903422
1086.798402,778,104.196968
677.754362,334,104.323615
674.717709,358,105.375668
1220.829943,928,105.750435
905.435594,423,105.951338
802.214842,365,106.108155
1058.391562,592,107.267928
1033.634519,843,107.601143
1392.583602,1000,108.882442
1077.484829,815,109.204641
1569.637641,752,109.510109
1946.189162,1000,110.898303
1173.342084,612,111.211229
773.03441,373,111.360835
827.338665,438,112.451148
548.037929,281,112.571914
1100.852168,751,112.849261
531.233229,271,112.947994
507.321186,273,113.048264
1275.055618,1000,114.30332
1571.679859,810,114.607111
1421.973195,878,115.791486
654.634161,353,115.925574
707.883314,383,116.06679
1146.863784,611,116.289961
614.861917,309,116.402087
1172.280508,567,117.474941
648.641228,351,117.608114
1306.784854,592,117.823739
442.797995,250,117.914404
920.431501,534,118.975217
683.085324,355,119.123077
1148.724655,675,119.374261
800.592968,406,119.524544
1921.09624,1000,120.790086
1702.789837,1000,121.309184
682.691325,371,121.445578
1425.758941,1000,122.701926
852.725879,540,122.899686
1388.988381,927,124.101696
1484.332124,1000,124.481766
1286.086052,650,124.726744
1387.284531,780,125.903565
2146.784185,1000,126.27342
581.179919,339,127.245565
1011.754214,562,127.487673
1551.238249,797,127.783178
1362.95762,617,128.008073
890.486191,484,129.067087
1674.466339,1000,129.434154
2085.673704,1000,130.674605
1295.473408,814,131.117998
801.689697,412,131.316859
1724.826412,1000,132.549387
1745.461749,1000,132.923228
1211.882209,710,134.035336
1438.18112,1000,134.4208
1316.990924,760,134.697615
801.128785,471,135.764425
2117.977213,1000,136.177769
1666.084517,1000,137.486985
801.14078,366,137.644287
728.098384,403,137.810623
1824.086582,1000,139.226631
1913.385553,1000,139.634109
2105.401894,981,141.150761
1683.625716,935,141.590909
1580.672689,1000,142.114472
1106.962288,598,143.358026
1635.343166,1000,143.829682
1130.953518,666,144.950444
1120.818794,669,145.253186
1954.157271,1000,145.893416
1037.199962,663,147.028899
1599.119065,900,147.388494
2005.583458,1000,148.644324
458.68591,268,148.764278
861.35912,496,148.954147
1825.985992,1000,149.357859
1062.410842,723,150.535135
1171.987592,859,151.231917
2071.339759,1000,152.512839
1041.538229,604,152.748457
1463.076685,1000,153.992755
1446.547029,1000,154.403877
685.001904,383,154.550563
1265.83553,1000,155.882916
1103.897742,645,156.163042
1491.693982,727,156.450442
1190.487524,629,157.624701
1119.281103,1000,158.062932
1685.539292,862,159.531585
732.012002,390,159.973023
1978.851923,1000,160.41933
1765.331428,716,162.065637
1267.384839,607,162.393673
673.579507,424,162.610406
810.545062,401,162.826248
1059.14611,584,164.340526
1557.264304,831,164.753815
1226.57426,1000,165.202665
1346.981533,706,166.581276
1051.47769,575,166.948272
1269.926266,704,167.333911
2001.01031,1000,169.050442
2036.690929,1000,169.516511
1763.522796,861,170.855347
904.479872,415,171.074686
1174.59783,693,171.412149
1746.063275,1000,172.760044
1396.742882,870,173.089648
1413.096071,1000,174.347018
419.300147,259,174.446377
1009.546229,587,174.668027
1124.935358,565,174.881747
1851.645967,1000,176.17932
632.002067,329,176.303493
1856.640637,1000,177.578294
1836.486444,1000,178.020058
1923.38851,1000,179.488182
1714.596258,1000,179.913239
1642.27283,801,180.297279
2001.040373,1000,181.679199
364.790775,241,181.771727
2062.567354,1000,183.0545
2185.367607,1000,183.461342
1799.537259,1000,184.795944
2263.724754,1000,185.216993
1959.477168,1000,186.559454
2063.398193,1000,187.018219
2085.847683,1000,188.3145
2340.887119,1000,188.762911
883.950777,483,188.961227
2071.483297,1000,190.288977
1210.612125,593,190.527843
1017.445938,562,190.769024
1884.693341,857,192.099037
1921.187064,1000,192.497073
2268.485076,1000,193.789233
1466.230664,705,194.068063
933.686649,489,194.267154
1828.158136,781,195.457729
464.405979,280,195.578987
2019.837296,1000,195.988988
2094.51803,1000,197.318145
2089.21263,1000,197.731578
861.615287,453,197.914421
2088.562549,1000,199.224639
2240.93953,1000,199.613639
1838.566361,1000,200.982785
1673.571835,1000,201.438752
1755.792583,770,202.661397
1126.434761,651,202.915727
2490.216837,1000,204.193802
1713.595893,751,204.505811
1917.029819,870,204.868903
1958.782388,1000,206.186022
917.779544,481,206.379069
2281.78949,1000,207.664905
1309.022832,623,207.932449
2396.216493,1000,208.323328
2263.374877,1000,209.638865
1235.763957,650,209.900331
2298.921739,1000,211.256619
1959.982528,1000,211.653389
2116.258654,1000,212.951488
1990.705116,1000,213.345574
983.130899,532,213.551087
1973.909715,915,214.823508
2275.466518,1000,215.21415
1469.599507,799,216.444881
2730.493928,1000,216.842132
1136.819882,530,217.045803
2447.642135,1000,218.406731
1425.724575,1000,218.796654
1184.953412,690,219.982162
665.091794,435,220.15189
2240.28927,1000,221.439527
2014.511997,900,221.835792
2057.743537,1000,222.228297
944.256472,547,223.446464
1170.017026,546,223.697625
2109.688709,1000,224.094186
2218.902621,1000,225.36783
2613.097747,1000,225.794538
2268.768739,1000,227.089435
2244.155296,1000,227.466471
1968.834984,1000,228.734684
2054.67007,1000,229.116298
1660.383524,1000,230.417305
2634.501592,1000,230.824767
1271.138761,689,232.023823
2133.639286,1000,232.41094
2601.837404,1000,233.679091
1935.119766,1000,234.065249
1520.033945,584,234.286672
1939.775385,1000,235.615718
2318.820445,1000,236.003062
967.515142,462,237.065371
1871.835825,895,237.424501
892.144116,413,237.582938
741.196083,417,237.737747
1806.20197,947,239.009821
2740.807201,1000,239.393547
2216.568071,950,240.656425
2012.992164,1000,241.14722
2073.600494,1000,242.471799
2262.385693,1000,242.908767
2240.597964,863,244.159314
1058.313099,509,244.395274
2540.226895,1000,245.742011
2435.838846,1000,246.148735
2320.019831,1000,247.425436
2455.990514,1000,247.843918
2202.63516,1000,248.243899
2411.471017,1000,249.880832
2545.618136,1000,250.261572
2446.979933,1000,251.675162
2663.195725,1000,252.062671
2675.052088,1000,253.402869
2811.389747,1000,253.811677
2416.115963,1000,255.186255
2142.13893,870,255.539845
1891.08657,788,256.867233
2435.044279,1000,257.25774
2264.217923,998,258.531578
947.898043,529,258.736128
2740.453589,1000,259.107147
3181.40093,1000,260.389583
2689.782066,1000,260.789892
2090.471121,888,262.069178
2890.195893,1000,262.443844
1976.845054,1000,263.707272
1475.222785,765,263.994261
2283.407333,1000,265.24376
1540.876041,638,265.486922
2491.201669,1000,265.865026
483.049183,283,266.838437
2497.286052,1000,267.239398
1445.266341,612,267.466864
1473.889561,633,268.596906
2352.882197,894,268.928108
2271.489595,932,270.152428
2577.629787,1000,270.547045
1490.338747,815,270.921681
1883.812928,1000,272.233686
2197.135208,1000,272.620717
2700.596037,1000,273.900701
2589.032125,1000,274.301968
2832.472239,1000,275.583769
1334.896497,585,275.802289
3198.262425,1000,277.069498
1514.023716,739,277.373859
2699.474322,1000,278.672935
2474.336489,1000,279.075414
2176.24199,1000,280.320736
1422.274402,621,280.591124
2530.916831,989,281.065712
2892.852305,1000,282.372239
1157.105224,512,282.565088
2746.941291,1000,283.86314
902.012335,436,284.057594
2179.141622,1000,284.431412
2182.147701,1000,285.703439
2784.369657,1000,286.091376
1042.282996,501,286.282878
2376.531875,947,287.538388
2764.005087,884,287.870128
2379.365693,908,289.106521
2796.806772,1000,289.481177
1814.050206,707,290.628419
1514.435621,685,290.983369
2376.427285,1000,291.433244
2090.960664,956,292.684789
1680.555923,669,292.945508
2925.741188,1000,294.265955
2516.970827,1000,294.645726
952.695002,480,294.831463
2050.237853,820,296.037173
2535.503927,1000,296.413048
1923.245579,1000,297.755838
1022.257359,446,297.930464
2411.422299,1000,299.245574
2886.3325,1000,299.667357
1054.509039,465,299.845863
690.567015,363,299.985746
2992.415342,1000,301.392452
2545.965545,1000,301.77483
3115.574092,1000,303.079968
1581.286989,688,303.344588
2602.919838,1000,304.682085
1827.30746,796,304.994688
2326.346297,1000,306.331357
2907.168886,1000,306.730063
621.088568,340,306.862016
1908.338278,841,308.109043
2821.064188,1000,308.501993
2463.584535,1000,309.848827
2206.541837,1000,310.229088
3135.564835,1000,311.584583
2361.063359,1000,311.974429
921.197161,448,312.143184
1168.417482,502,313.17983
2871.139575,1000,313.582775
2606.069753,1000,314.834184
1042.305701,474,315.043088
1663.843776,764,315.331502
2562.042057,1000,316.62541
2910.640689,916,316.98113
765.782306,364,317.115405
3053.409464,1000,318.382679
2185.688932,1000,318.760351
2655.470725,1000,320.024645
2772.868575,1000,320.394508
2964.67456,1000,321.696321
3203.747034,1000,322.068284
1745.369071,695,323.188001
3139.209276,1000,323.592472
2935.209255,1000,324.876589
2155.977174,852,325.234172
2618.992782,1000,325.605038
2984.407317,1000,326.865192
2268.272016,1000,327.269539
2728.260309,1000,328.5504
2807.959915,1000,328.92242
1661.050574,646,330.051849
435.277867,263,330.15291
2582.398339,1000,330.528199
1498.625312,686,331.732089
1027.360141,479,331.926233
1100.547201,563,332.142525
2403.323434,1000,333.40097
2066.295743,1000,333.791238
2870.592446,1000,335.04002
2218.677688,846,335.371433
2703.682443,1000,336.611097
1050.810222,490,336.828979
2914.708524,1000,337.202554
1685.691909,707,338.351501
2542.292281,956,338.75807
2440.056138,1000,340.049919
2599.084395,1000,340.453325
2556.759687,1000,341.749838
2706.944906,1000,342.197069
2964.013645,1000,342.681894
2427.530749,1000,344.059065
1965.837468,720,344.327126
2738.895489,1000,345.598537
2989.152945,1000,345.98977
2043.349035,841,347.187252
2794.057684,1000,347.561944
1740.948431,701,348.694117
2273.699909,815,349.028142
1403.314179,645,349.267868
839.086289,431,349.429149
2660.876723,1000,350.713845
2261.293969,1000,351.238417
2962.316655,1000,352.520413
863.418035,406,352.672478
1067.589159,481,352.853756
2939.463328,1000,354.110273
2408.335561,1000,354.482198
862.840097,443,355.510323
1678.965869,628,355.770281
2696.879358,1000,356.142459
2848.420866,1000,357.395351
2564.443425,1000,357.773965
2779.186784,1000,359.035076
2814.707764,1000,359.413882
1891.285366,791,360.58364
2822.237001,1000,361.07253
2574.335779,1000,362.526297
3149.220673,1000,362.95872
2853.259341,1000,364.340247
2717.26374,1000,364.727901
2842.40195,1000,365.991632
2940.706436,1000,366.382431
2573.657141,1000,367.643753
2542.448149,1000,368.050161
2830.287237,1000,369.306194
1334.176458,612,369.558154
2644.60259,1000,369.932318
2729.931763,1000,371.245759
2786.239233,1000,371.660282
2909.018199,1000,372.949923
2352.561415,1000,373.335989
1233.912551,612,374.457044
1012.058655,434,374.634804
3101.08585,1000,375.014646
1274.521181,575,376.125356
1340.419995,598,376.375742
2966.634231,1000,376.750827
2864.858968,1000,378.026726
2478.731467,1000,378.419074
576.839941,323,379.407856
2588.289926,1000,379.820732
2948.112259,1000,380.198637
1056.233011,464,381.274674
3076.851187,1000,381.664492
3144.571969,1000,382.914604
678.77049,338,383.042363
2748.544918,1000,383.421809
2846.768735,1000,384.684597
2176.617692,799,384.987171
3025.691227,1000,386.243488
2791.592481,1000,386.620179
2878.180304,947,387.850423
2792.872271,1000,388.250031
2790.671072,1000,389.504107
2876.479288,1000,389.891331
2956.847766,1000,391.18751
2748.88555,1000,391.573419
951.391181,465,391.745947
2885.60314,1000,393.009766
2973.089963,1000,393.379304
3278.903412,1000,394.637193
3149.309045,1000,395.011005
1736.951891,797,396.195893
2771.089699,1000,396.571235
1326.889304,564,396.777996
2928.11052,1000,398.031449
704.792306,349,398.162338
2494.892548,1000,399.437095
1317.73297,580,399.679154
2974.154572,1000,400.053468
803.968233,413,401.118936
1470.385443,692,401.406038
3037.273427,1000,401.781981
925.186929,443,402.814789
2868.735123,1000,403.209136
1030.292851,496,403.391456
1743.099631,762,404.60477
2987.347982,1000,405.001821
2408.458361,1000,406.377526
2473.457882,1000,406.758338
2984.115148,1000,408.016745
1697.505661,680,408.277485
2638.923729,1000,408.656843
1419.396965,597,409.810673
2087.166154,746,410.088645
2174.088943,1000,411.353844
2902.36629,1000,411.741667
2000.822653,805,412.893721
1868.888094,728,413.199377
1452.00252,577,413.419801
2475.605361,845,414.60865
3172.210507,1000,415.01385
1954.323987,742,415.289458
2945.204391,1000,416.549385
582.783,317,416.674344
873.988536,394,416.821202
3274.015117,1000,418.089547
2621.599983,1000,418.483076
617.433909,314,418.603338
2863.170915,1000,419.885237
2678.312623,1000,420.268735
1041.129091,425,421.356316
3224.444017,1000,421.75466
2832.053183,1000,422.995105
3117.102109,1000,423.397229
2872.728652,943,423.748084
2758.771591,1000,425.007579
1362.04267,587,425.22565
3019.396575,1000,426.491379
2915.971181,1000,426.860711
2688.540888,1000,428.141071
1777.82769,669,428.387053
2754.244331,1000,429.682958
2846.219598,1000,430.097134
2719.939581,1000,431.3444
2463.124471,1000,431.809863
2605.881559,1000,432.191324
2966.865051,1000,433.463719
2963.93372,1000,433.837009
2479.783778,922,435.053081
2836.766672,1000,435.439724
2672.495805,1000,436.935789
2842.189085,1000,437.337077
2764.535759,1000,438.617837
3029.29986,1000,439.020951
1474.077335,670,440.162844
3242.815156,1000,440.547597
2870.112732,1000,441.860991
2798.796406,1000,442.243104
2819.000931,1000,443.525517
2700.074316,1000,443.915982
2836.876197,1000,445.201015
2746.822498,1000,445.595759
2667.98703,1000,446.84776
2866.404308,1000,447.248978
3054.31557,1000,448.485335
1925.072038,817,448.826118
1154.728189,524,449.022192
1297.647765,543,449.221592
1654.103144,652,450.348593
3378.320028,1000,450.755259
746.701683,367,450.960886
982.523736,452,452.055336
2615.994136,1000,452.431074
1313.353345,607,452.656241
2992.129798,1000,453.921039
1778.559964,664,454.178543
1618.898634,663,455.352918
1990.933385,879,455.705744
3419.636082,1000,456.92676
2152.085985,772,457.24649
2842.942484,1000,457.622174
1230.684706,600,458.716171
2421.016893,943,459.085247
2709.788393,1000,460.327833
1731.181021,629,460.579171
3212.668823,1000,461.076708
3448.383346,1000,462.368715
804.562131,380,462.509406
3361.020015,1000,463.757132
2660.650982,1000,464.149099
3152.970392,1000,465.393057
1206.909501,460,465.590327
3265.615793,1000,465.982049
3215.849081,1000,467.263894
3090.895565,992,467.633956
548.272854,289,467.740514
3672.874511,1000,469.02084
1976.898641,733,469.295011
509.110851,287,469.401816
558.468772,302,470.378732
2059.539026,929,470.776167
2878.975055,1000,471.277952
499.5606,287,472.252951
2451.198063,1000,472.643631
2209.574677,1000,473.894626
2838.481799,1000,474.296848
2695.17519,1000,475.556952
2146.492831,1000,475.955904
3123.017987,1000,477.188649
2927.7146,1000,477.600342
2636.978505,1000,478.831575
3018.047432,1000,479.255653
2703.35032,1000,480.479989
1241.958935,568,480.733213
3097.644752,1000,481.269582
1187.980237,543,482.312236
2567.644432,1000,482.71846
1853.168062,793,483.013316
1176.944445,552,484.096398
1707.428152,651,484.344225
3146.744909,1000,484.718775
3312.14087,1000,485.975107
1667.415448,763,486.256655
2697.767841,1000,487.512169
1583.214258,720,487.780992
2970.290889,1000,489.037172
1325.203498,631,489.291068
2547.654295,1000,489.661008
992.30077,444,490.736146
3531.073513,1000,491.248097
1697.317319,653,491.489523
834.83645,374,492.514598
2788.815407,1000,492.894214
1276.758564,558,493.099545
3615.783084,1000,494.390785
1260.313619,586,494.607241
2611.979452,1000,495.870043
1066.52095,474,496.067303
1770.023785,717,496.342902
1133.50226,503,497.384483
960.469396,516,497.611012
839.011766,402,497.765581
1009.043216,462,497.939063
3404.486756,1000,499.208959
2889.261195,1000,499.586069
3133.091382,1000,500.830901
1347.666439,593,501.129431
1309.781467,581,501.356913
2362.974833,808,502.544039
2815.42858,1000,502.929279
2593.941765,1000,504.152023
1267.076765,568,504.378952
1016.436898,516,504.572856
2032.036175,796,505.720577
1613.605725,702,506.020599
1745.986283,675,506.272892
2898.58981,994,507.510492
2959.389814,1000,507.890536
1313.923686,595,508.110306
3030.770926,1000,509.385789
1178.517942,604,509.610547
2883.982217,1000,510.873872
1353.646686,525,511.162257
3123.92617,1000,511.549257
1665.888153,727,512.704768
1289.730942,497,512.888089
3135.80988,1000,514.135934
989.909685,431,514.320394
893.055757,465,514.493691
3301.804419,1000,514.872797
1005.090492,434,515.910181
2890.546096,1000,516.288671
3423.892679,1000,517.56573
1703.860807,654,517.820564
547.915734,300,517.932168
3090.536967,1000,519.173133
1036.299716,521,519.387906
1185.295251,594,519.61271
909.888233,406,519.764151
2836.183287,1000,521.059247
481.013904,275,521.203981
2041.082234,826,521.511817
1742.194492,752,522.677718
988.628277,492,522.860284
628.560125,374,523.000911
3325.179189,1000,524.298723
2353.277079,916,524.645868
2057.663241,687,524.901677
3120.905918,1000,526.206734
2282.360844,898,526.545696
1059.196602,444,527.566263
3518.782422,1000,527.957142
1464.375211,626,528.190096
2016.89857,853,529.397183
1034.761887,461,529.57815
3452.408953,1000,530.806741
1380.090355,608,531.101548
2004.80226,739,531.411612
2571.435656,1000,532.702517
2458.733889,1000,533.08015
1324.118521,571,533.296405
1353.978698,613,534.422743
921.08585,478,534.59989
2996.101018,1000,534.972601
1243.453776,603,536.068002
2772.52253,1000,536.438679
3165.857713,1000,537.694196
1369.317951,549,537.901613
1392.789198,507,538.092557
3152.29344,1000,539.346354
3317.147112,1000,539.731443
3253.453595,1000,540.999398
3698.187144,1000,541.426972
887.838971,406,541.578331
2370.436729,1000,542.831572
3245.687695,1000,543.207496
2851.580326,1000,544.504999
3068.319572,956,544.881301
3264.461933,1000,546.15462
688.492979,339,546.280476
3754.604982,1000,546.656362
2183.259433,693,547.797191
3005.692483,1000,548.170492
1515.459206,561,549.245117
2949.189806,1000,549.649818
3094.566379,1000,551.021493
2765.05608,1000,551.499807
1017.49946,488,551.686326
1237.461829,517,552.787796
1173.292543,484,553.014062
2627.713041,1000,553.441194
1590.985299,743,554.676671
2084.257496,852,555.056268
3262.1315,1000,556.427557
2771.943395,1000,556.873139
1338.789066,686,557.137352
3653.897196,1000,558.436046
3127.669002,1000,558.873142
864.28307,445,559.960997
3027.126097,1000,560.378624
2863.160532,983,561.659674
3770.845263,1000,562.072176
953.389986,455,562.24946
2997.584946,1000,563.557875
3454.247909,1000,564.090797
3279.281418,1000,565.501053
1252.200169,610,565.743263
3219.0755,1000,566.112075
1371.931288,533,567.136983
1343.66,665,567.379654
3144.801354,1000,568.510991
3191.814196,1000,568.899523
3026.584797,1000,570.036271
3132.302856,1000,570.41832
2659.416643,899,570.7597
665.427154,355,571.695402
1502.175215,641,571.936833
3348.934673,1000,572.302073
1246.895443,520,573.266963
3106.827648,1000,573.637111
2808.663537,994,574.772023
3015.107419,1000,575.149734
2744.209511,1000,576.289362
3050.748672,1000,576.67387
806.307464,407,576.823139
2972.957953,1000,577.972865
3471.427651,1000,578.337077
3156.998444,1000,579.504098
985.61464,469,579.676978
1683.69714,626,579.910096
2589.093857,1000,581.083025
1560.69069,817,581.386043
2385.745447,1000,582.516862
3283.837139,1000,582.888411
3234.064592,1000,584.041039
3442.927889,1000,584.418602
2924.853751,1000,585.543061
826.572751,397,585.697883
2795.014289,1000,586.063958
2798.796513,942,587.173909
3307.144692,1000,587.538607
3468.13933,1000,588.765674
1705.919228,701,589.021824
3506.500745,1000,590.216955
2779.284354,1000,590.600914
3049.646173,1000,591.736734
3618.377732,1000,592.12368
3536.192116,1000,593.264676
3322.696205,1000,593.653717
3664.297721,1000,594.834868
923.000316,416,595.008131
2975.069538,1000,595.396199
1331.339616,702,596.729322
1281.293975,561,597.009397
985.116487,428,597.185799
2724.363988,1000,598.642834
2723.218294,1000,599.054666
741.009545,367,599.194501
1150.579629,499,599.385947
3065.942257,1000,600.707962
2506.542256,863,601.162532
3257.495153,1000,602.500442
1275.884031,497,602.686143
2963.542328,1000,603.915886
3262.960387,1000,604.321622
2801.26356,1000,605.541694
3104.763032,1000,605.949181
3015.79694,1000,607.185478
2833.487478,1000,607.588926
2739.100098,1000,607.968317
2770.674507,1000,609.256403
2505.445038,853,609.583743
3307.223145,1000,610.9673
2844.525641,1000,611.435507
2823.4172,1000,612.854689
1183.415419,558,613.083705
3413.292011,1000,614.389585
762.044901,365,614.542983
2241.428338,729,614.817246
3378.180069,1000,616.089159
2825.335061,1000,616.481882
560.588128,311,616.59956
3272.945726,1000,617.888114
3302.906828,1000,618.261529
1479.458504,530,619.318043
2013.483715,770,619.642485
3372.378908,1000,620.060545
2483.092912,1000,621.599011
2972.449393,1000,622.023379
2524.783927,1000,623.32033
2871.747016,1000,623.701285
3156.374448,1000,624.977846
2808.141655,1000,625.357027
3466.245213,1000,626.638583
3371.065787,1000,627.018943
3052.914855,1000,628.286868
1562.039744,677,628.545502
505.509042,290,628.682127
1063.050157,580,629.911206
1106.96706,518,630.138696
2338.247869,774,630.430458
1939.802629,797,631.631177
2120.058476,857,631.978668
2505.032654,832,632.330227
2951.921704,1000,633.841419
1875.481893,652,634.111275
1063.846261,474,634.304199
1707.670406,681,635.468782
3133.449908,1000,635.853333
2961.04959,1000,637.351178
3208.622436,1000,637.77852
1873.366177,694,638.964126
2750.851637,1000,639.377815
976.163621,455,639.553801
2380.402795,916,640.973144
2647.69051,1000,641.486477
3278.905746,1000,642.953714
2855.18258,1000,643.378947
1438.083813,650,643.633186
1518.364239,563,644.754609
1804.827394,802,645.067666
3171.745882,1000,646.453023
3156.470885,1000,646.880956
3138.828416,1000,648.146116
3365.513792,1000,648.534946
2130.392804,916,649.909485
3313.551,1000,650.420938
1575.456484,648,650.734324
3036.69624,1000,652.380382
2060.0912,816,652.762276
2877.897127,1000,654.679576
2723.571045,922,655.083814
2928.708429,1000,656.798599
3052.727904,1000,657.20761
3245.136142,1000,658.702737
2423.432733,855,659.0783
2672.85059,1000,660.645563
3218.243985,1000,661.171119
3057.621115,1000,662.630457
2994.335745,1000,663.049052
2610.942922,896,663.386777
3329.473872,1000,664.668386
2845.995056,1000,665.053026
3069.058599,1000,666.35536
1308.784262,569,666.576392
1529.785362,658,667.790396
2808.076483,1000,668.212016
1292.52535,617,668.455289
1269.031696,596,669.570508
2610.173011,1000,669.968364
2625.052938,1000,671.352
1350.981517,581,671.623554
1976.563087,712,671.915674
599.079167,317,672.041981
2200.111812,840,673.287503
3454.171227,1000,673.672781
1993.252279,777,674.866961
3491.127931,1000,675.256311
3298.657087,1000,676.638369
1545.206525,639,676.893711
3295.432917,1000,677.273621
2640.305564,1000,678.603583
