#{"t_start": 1774838213.1224532, "env_id": "None"}
r,l,t
195.924508,229,1.140981
227.168381,225,1.230033
200.103168,227,1.319777
10.643443,367,1.461344
262.386039,276,1.569872
253.546174,256,1.669988
171.783667,184,1.744645
38.297891,290,2.69541
221.786039,304,2.837196
307.521246,247,2.943818
174.204991,196,3.020838
209.209482,197,3.099686
160.822833,259,3.200691
275.302083,221,3.289123
368.852868,398,3.444201
101.702993,208,3.529065
264.013238,271,4.467073
276.315287,247,4.582638
10.272516,365,4.73377
378.385408,405,4.901117
194.146913,219,4.987918
139.015205,200,5.067668
68.121454,288,5.182764
274.098719,239,6.33115
195.148367,205,6.422596
140.882467,190,6.499822
264.144466,220,6.587739
171.868219,224,6.676682
250.263294,278,6.786544
115.935551,261,6.89168
247.649986,226,6.982744
212.844858,226,7.074184
253.59983,208,8.04599
243.578158,261,8.176851
198.962352,187,8.253693
142.670118,190,8.332536
269.308587,210,8.420729
71.917715,306,8.547141
179.015364,191,8.62099
229.438317,259,8.72279
185.353522,307,9.651068
196.314688,198,9.739875
217.700956,212,9.834917
159.917338,183,9.90658
188.496254,189,9.980895
180.703257,189,10.055537
279.410259,207,10.137667
268.58352,209,10.219784
238.282481,208,10.300945
268.952499,226,10.389642
196.464584,223,11.299727
230.104354,199,11.39506
158.277185,190,11.478743
193.177123,220,11.573116
71.823705,315,11.697733
206.021461,217,11.783498
211.680921,206,11.864997
214.043787,224,11.954717
195.272827,197,12.032437
223.177455,205,12.112324
275.101264,217,13.020211
231.309177,215,13.12381
256.089849,208,13.209562
227.596077,203,13.289931
280.283874,206,13.37306
245.277389,199,13.452493
206.881775,198,13.529006
234.203268,199,13.607711
153.481124,293,13.72437
193.951819,190,14.706112
258.458117,299,14.847945
250.794713,212,14.942356
154.098456,232,15.035473
189.526223,195,15.111703
262.500034,241,15.207772
350.394622,427,15.377688
262.523414,203,15.45852
174.256946,190,15.533607
300.048684,217,16.435701
245.756197,361,16.589579
39.692158,383,16.740904
211.206539,199,16.81954
217.859389,198,16.898884
110.528174,336,17.03121
190.173506,205,17.113168
66.484517,341,18.084427
171.947529,186,18.173228
143.160321,194,18.256049
227.962508,230,18.354117
226.434306,221,18.445381
264.562209,209,18.534767
189.804401,195,18.61237
194.339545,202,18.695849
259.146366,192,18.772137
40.114988,378,19.829449
-211.480706,408,20.015177
331.96314,234,20.106416
153.055963,191,20.183429
224.263481,203,20.266402
239.771833,209,20.347713
211.440016,243,20.443522
178.944278,197,20.522191
207.19419,286,21.578655
232.423035,209,21.679703
131.108657,293,21.813047
187.66298,210,21.8947
177.046921,192,21.970509
228.863514,201,22.049585
228.966982,209,22.132315
111.636333,179,22.200533
246.948376,201,22.279485
203.837014,195,22.355357
189.241574,191,23.280477
33.625132,318,23.457952
207.855981,193,23.546284
234.398921,195,23.632301
190.204626,242,23.734313
230.704437,194,23.81941
142.83535,193,23.898893
203.940222,193,23.97749
148.042375,357,24.118694
250.508866,202,25.052249
211.017534,209,25.16611
211.686103,204,25.256835
113.10836,188,25.340706
181.570969,200,25.428159
262.275575,220,25.5323
204.547206,211,25.623142
245.220612,237,25.725943
89.542289,326,25.869869
288.612954,209,26.845045
276.449246,211,26.945309
185.122984,244,27.055286
215.88321,202,27.137647
214.472637,211,27.228312
-61.227569,324,27.360377
253.947463,236,27.455234
227.06963,214,27.542176
180.780536,193,27.618689
184.671049,211,28.58745
64.165064,428,28.789598
173.374744,186,28.861874
176.882576,206,28.944103
189.008693,327,29.07494
200.41404,224,29.163059
195.573246,185,29.235387
237.325358,204,29.316188
167.618308,201,29.39323
249.989822,215,30.369481
233.3854,207,30.46522
183.382194,193,30.543908
263.354104,215,30.630127
226.487349,295,30.747762
295.110603,238,30.842965
255.120905,220,30.930125
255.287178,197,31.006258
221.849219,191,31.081802
211.526367,208,32.050577
192.014341,188,32.134512
31.886017,284,32.256104
-281.898313,396,32.415884
229.857632,202,32.496628
182.288812,191,32.569757
208.027433,194,32.645928
222.869287,202,32.726172
287.887196,202,32.805893
26.179777,306,33.750759
218.671377,191,33.83844
206.712267,201,33.917587
262.737846,228,34.009478
224.092255,196,34.087579
171.41883,188,34.162971
197.899265,198,34.23966
197.582153,191,34.315823
276.137154,205,34.403053
18.353612,424,35.477387
192.237937,197,35.573897
182.631599,194,35.651887
190.002705,221,35.738548
182.034647,192,35.813777
260.155428,265,35.919685
277.227951,233,36.010452
153.343508,189,36.085976
146.62534,191,36.161981
146.139999,391,37.146182
221.816584,230,37.249561
170.20141,321,37.379451
146.823134,191,37.454049
171.944046,238,37.549253
214.761695,191,37.625004
256.960198,252,37.725906
214.436179,268,37.832871
230.030283,203,38.872447
249.425674,208,38.987644
259.003336,297,39.117221
297.820362,201,39.195957
274.439581,219,39.284926
301.550107,265,39.394825
261.455272,228,39.487399
233.715354,214,39.573739
167.713781,189,39.649691
95.126573,278,40.933999
265.597821,208,41.032154
293.308576,234,41.129831
235.021226,207,41.211625
-24.810547,394,41.367106
173.789222,196,41.444701
192.551643,193,41.5235
208.753397,193,41.599294
17.981433,361,42.56858
220.318023,186,42.663544
206.538908,207,42.762933
262.051754,214,42.8514
163.510217,190,42.929525
179.830017,202,43.008324
259.017359,213,43.093744
156.244729,274,43.201716
188.807989,194,43.278443
175.964278,244,43.376614
256.635423,256,44.365837
219.347101,197,44.461395
159.222023,191,44.53958
258.508799,237,44.635632
123.806925,177,44.708506
248.021282,255,44.813577
208.600273,197,44.89031
268.806987,194,44.96828
264.487606,202,45.048341
260.426228,200,46.036528
192.017276,197,46.135643
247.519653,220,46.245672
328.143872,227,46.338192
78.501867,224,46.429477
153.10159,188,46.505705
283.738699,235,46.603552
279.189741,205,46.685713
135.794861,187,46.761251
272.19398,209,46.844591
194.273069,192,47.895674
199.68227,290,48.064927
216.500984,219,48.163742
252.054189,203,48.254316
193.887584,198,48.345578
177.814337,252,48.4575
-130.465703,455,48.65629
181.11705,189,48.73364
301.91311,226,49.750122
242.081792,254,49.881198
150.982662,249,49.991382
-109.621528,340,50.134555
249.986575,216,50.222442
194.011041,206,50.302559
246.557586,227,50.394598
242.586949,199,50.476242
233.053668,202,50.561937
264.238672,280,51.652434
254.886971,236,51.769151
229.169789,370,51.925272
177.92013,268,52.036146
130.773143,342,52.172858
157.308745,198,52.251596
200.673055,193,52.326055
191.701152,195,52.40265
203.075232,189,53.431063
252.772516,210,53.541011
190.696287,188,53.626387
283.581819,264,53.738339
277.992378,233,53.837412
284.678349,224,53.93135
282.788442,241,54.027113
186.560979,203,54.109053
225.401457,207,54.197151
225.839725,200,55.149019
224.441154,200,55.241274
319.473509,236,55.365287
280.415112,222,55.503867
293.568642,221,55.629377
155.171236,190,55.710439
313.539928,226,55.802958
259.122062,235,55.895726
272.9511,225,55.987277
234.643508,198,56.065787
235.196435,202,57.103484
315.849643,217,57.211971
204.539138,232,57.314121
212.384123,219,57.404154
211.668808,193,57.483255
228.895801,205,57.569083
136.861602,402,57.738029
182.48076,195,57.818939
273.2574,213,57.91094
310.91941,314,59.012834
200.713265,192,59.101618
243.988888,210,59.185929
242.230442,207,59.265929
222.941615,214,59.350199
238.045085,231,59.44092
327.153743,329,59.56997
306.833111,245,59.667408
258.580292,213,60.569396
128.543879,392,60.757256
122.340961,346,60.895569
266.116335,210,60.978286
299.750843,213,61.063004
170.705614,212,61.147371
241.991593,227,61.237123
288.168986,218,61.325879
199.904384,202,62.23081
180.979008,195,62.322993
165.453807,194,62.414831
218.293714,205,62.496068
266.443935,202,62.575777
179.501541,226,62.665568
217.630595,217,62.752775
249.034905,198,62.830819
268.761544,217,62.916958
304.304305,223,63.005553
261.175818,196,63.930884
281.109141,262,64.049301
294.075427,227,64.145556
258.572949,237,64.240095
226.74979,195,64.317066
153.873554,189,64.391026
192.18808,265,64.495535
201.377164,332,64.629241
-21.696069,274,64.738351
-206.117554,380,65.761834
237.62497,206,65.849236
-179.434981,417,66.01569
245.485584,199,66.094456
230.883224,216,66.179167
276.637426,252,66.279258
287.3211,299,66.398277
270.573937,226,67.339837
274.01001,329,67.489358
228.643708,207,67.570863
226.759027,210,67.654171
179.800407,201,67.731668
239.237029,222,67.819623
220.792749,203,67.899915
211.02321,205,67.979967
231.236994,241,68.07593
323.443605,298,69.139095
227.311317,223,69.238117
248.710303,215,69.323554
255.389764,199,69.403
76.480084,392,69.560846
287.225592,265,69.664327
311.610054,211,69.747015
248.060636,204,69.828832
286.917826,218,70.781612
234.958997,227,70.885709
302.192398,219,70.978985
241.649105,208,71.062405
270.772422,209,71.144565
222.985745,197,71.22152
270.305552,203,71.301484
232.87779,203,71.381688
245.412296,214,71.468185
313.402935,254,71.571726
249.297586,225,72.482714
-10.456344,385,72.65237
360.49138,259,72.755136
58.601942,304,72.874752
291.56819,229,72.966767
167.358289,275,73.0772
232.386094,202,73.158872
256.023129,201,74.055261
245.158375,401,74.235321
309.947894,293,74.354423
256.860192,254,74.455538
273.420152,302,74.574623
276.511774,220,74.664551
253.388761,222,74.75333
258.43642,209,74.835483
274.42474,225,75.805568
190.439549,312,75.955003
269.546359,211,76.039155
206.048719,296,76.158917
300.14389,223,76.248125
145.985331,255,76.348857
133.625738,340,76.484597
294.425685,297,76.603466
27.959103,426,77.638966
223.078657,195,77.718114
199.060616,200,77.797781
269.39526,220,77.885804
87.170469,357,78.027066
225.032809,218,78.114225
275.870574,205,78.198056
163.048235,376,79.21696
190.507126,347,79.375197
248.183503,214,79.464649
270.420097,222,79.555481
247.732237,218,79.645289
382.545691,390,79.808019
190.556538,329,79.940354
-274.37183,724,81.194373
210.414642,215,81.277697
264.908279,239,81.374565
295.655076,354,81.516792
300.383077,243,81.613272
173.666298,197,81.690425
217.295937,222,81.778862
249.445097,316,82.733377
197.60853,201,82.82124
168.090793,289,82.938993
192.409003,194,83.015403
216.484921,345,83.153724
186.210375,237,83.246649
347.070635,310,83.370418
257.346894,205,83.452662
244.270479,229,84.386993
249.997723,244,84.501247
256.16812,232,84.597042
197.31872,205,84.678707
348.231344,316,84.805199
259.66701,233,84.90541
234.971651,206,84.988966
279.032925,300,85.108776
228.388936,224,86.057759
336.890402,357,86.225317
269.096276,339,86.362178
252.438651,242,86.459997
207.471042,246,86.558862
177.436393,290,86.674201
252.870449,258,86.776715
-75.127311,379,87.840103
248.737897,245,87.955425
-121.693852,414,88.130505
297.2156,261,88.242316
-36.709296,579,88.489211
205.408346,206,88.574319
205.740203,272,89.570986
357.928225,549,89.828679
233.239829,274,89.940207
-54.63616,412,90.108833
510.617561,493,90.330212
291.923231,268,91.32792
271.477039,211,91.434817
274.940431,228,91.544102
509.058771,433,91.720173
-144.93907,426,91.888771
23.986608,365,92.03874
213.919145,215,92.125401
254.255097,251,93.120932
216.875632,261,93.260154
377.603942,269,93.369889
-63.125385,312,93.494986
302.246488,223,93.585717
291.272988,243,93.683048
242.628984,212,93.766658
306.394661,436,94.843086
191.869879,310,94.997936
324.170504,215,95.088037
234.922144,193,95.166754
336.969032,274,95.275002
-192.893174,471,95.462256
253.350632,223,95.552493
291.146906,211,95.639804
281.321708,233,96.574154
161.354684,438,96.773945
75.585617,328,96.905126
131.06735,383,97.057719
228.633482,269,97.163985
297.375051,239,97.259701
269.983301,202,97.339723
292.023139,258,98.317519
301.222327,210,98.425756
262.994803,208,98.513101
-39.459477,331,98.647858
253.944714,209,98.732057
273.220843,208,98.817508
298.409232,212,98.901354
239.99146,492,99.958897
249.207874,314,100.118973
283.946792,236,100.228835
59.829073,431,100.423869
219.294033,207,100.519594
312.064919,309,100.654461
235.274387,398,100.834876
329.523279,253,102.018958
313.243505,260,102.155683
138.444624,438,102.336757
284.970982,239,102.441995
268.814149,238,102.551186
245.741934,221,102.645478
69.915976,358,102.79979
151.953761,295,103.762871
298.842547,255,103.878603
241.44298,218,103.969429
267.820299,226,104.059605
233.555174,217,104.147818
337.556809,274,104.259764
168.910463,332,104.395657
224.468757,227,104.490427
219.700565,205,105.37083
211.658711,201,105.458621
58.034373,343,105.614836
18.970153,401,105.774014
278.331208,218,105.876549
339.494557,230,105.989672
302.777886,299,106.120596
307.653015,280,106.239496
41.531201,437,107.316502
-86.493991,747,107.620749
125.968433,381,107.772845
217.849556,359,107.915523
224.095249,218,108.88114
324.759129,230,108.987143
238.62756,285,109.110173
262.247214,231,109.201997
372.595463,261,109.304959
232.919005,230,109.397312
271.140212,230,109.488642
-65.01588,418,109.65634
286.580522,302,110.621841
242.319125,214,110.726719
300.861127,379,110.884552
234.184886,202,110.968457
296.631869,217,111.059603
127.69081,385,111.21478
308.559119,242,111.314553
292.8441,244,112.320192
315.978551,274,112.441803
235.824419,239,112.54658
251.750963,265,112.654617
174.992794,259,112.761502
222.581534,246,112.86221
308.820553,252,112.965218
236.327409,223,113.058433
335.464391,285,114.080165
343.868855,342,114.24401
259.236311,237,114.346212
83.583289,495,114.56207
123.442213,406,114.74012
282.573303,245,114.839141
300.804614,256,114.946569
349.476701,244,115.927221
267.187452,288,116.056697
331.538338,239,116.158323
261.547586,250,116.259472
250.850072,215,116.350067
180.792394,343,116.504164
234.745865,241,116.605128
367.447248,401,117.660695
245.477981,462,117.882186
241.16123,329,118.026442
430.707926,456,118.222051
0.483686,448,118.421166
364.986005,302,119.413633
320.786137,263,119.541973
221.895429,535,119.771114
255.827765,252,119.873791
275.75702,238,119.970869
291.615057,385,120.129232
198.435526,350,121.099749
338.68874,218,121.199116
96.145553,465,121.397117
260.842472,217,121.485073
289.546364,262,121.595186
246.519371,222,121.684791
353.392542,247,121.788111
337.284127,240,121.883466
175.05562,361,122.879272
409.037515,388,123.047418
284.281267,238,123.140916
38.812579,338,123.274632
156.208605,430,123.447498
371.312302,372,123.594402
267.802396,294,124.544981
-242.050138,624,124.822325
324.063854,490,125.027476
260.408847,211,125.111619
205.003245,357,125.253545
374.919685,297,126.261975
332.758922,338,126.429026
281.973007,254,126.539134
332.584073,259,126.649051
362.403271,530,126.907367
-76.123342,333,127.05085
-298.051963,685,128.323213
368.973423,275,128.450845
228.705639,258,128.566342
292.306918,677,128.854417
243.839762,242,128.953099
389.78235,309,129.957477
286.393898,303,130.106138
293.413502,220,130.194868
379.707812,553,130.4174
331.74775,365,130.569955
244.482597,256,130.677436
305.902524,251,131.748838
245.699594,215,131.859884
271.633024,262,131.9739
322.527636,291,132.092925
391.034383,294,132.210706
401.250297,362,132.355999
273.944044,329,132.490256
94.931799,598,133.606363
319.074311,456,133.789924
319.10085,236,133.888638
267.104462,237,133.985868
144.877354,381,134.143962
364.441393,244,134.242152
362.418306,342,135.264513
355.875089,400,135.44272
390.41577,286,135.559879
345.745031,271,135.670723
344.98063,353,135.812568
79.025201,354,135.955402
278.910894,247,136.974853
344.079493,400,137.159801
311.963998,255,137.263656
