#{"t_start": 1774841652.1681535, "env_id": "None"}
r,l,t
273.754837,190,1.193888
266.598055,199,1.278542
201.536023,273,1.390697
225.238991,299,1.513475
380.318875,228,1.610674
262.848459,192,1.690797
294.74264,191,1.767923
337.238909,192,1.845798
227.151089,188,1.922677
220.65746,218,2.917477
308.034446,191,3.010625
358.204491,228,3.114902
329.220746,206,3.205697
214.611884,223,3.298795
406.609692,261,3.405485
325.460073,193,3.485673
232.690461,191,3.563782
243.348504,383,3.7208
318.072192,238,4.735531
343.802902,299,4.877304
314.945914,195,4.958149
354.125123,249,5.063132
290.7008,191,5.144814
420.582794,412,5.324746
342.285102,198,5.404448
355.457096,227,5.498716
307.175694,266,6.511692
262.597803,183,6.603397
340.153984,191,6.689624
345.624968,202,6.772789
428.939709,407,6.93864
629.005204,390,7.103536
379.101329,216,7.193757
356.018545,207,7.279632
208.929939,228,8.279621
325.896392,200,8.374723
453.615108,393,8.544474
225.617137,209,8.630696
299.254202,200,8.712338
292.687005,186,8.789484
315.671936,381,8.957441
304.79158,206,9.054433
349.042084,201,10.109689
423.790811,272,10.24738
341.229251,214,10.340568
373.901582,222,10.435245
251.720533,185,10.512383
279.569512,191,10.595572
422.456132,376,10.753502
230.593677,185,10.829177
205.263356,426,11.922393
356.014947,331,12.08845
357.759518,203,12.172099
329.602382,213,12.260336
343.420015,212,12.349522
256.0697,191,12.448209
300.026656,195,12.552414
238.803101,336,12.698225
335.71496,196,12.779037
23.14369,355,14.199525
381.9748,235,14.311739
326.788422,193,14.39352
282.650712,194,14.475162
316.321648,200,14.557304
373.827227,198,14.644059
339.470893,206,14.727173
430.936785,250,14.828718
267.562348,228,14.924505
332.37711,193,15.938095
399.980321,295,16.091389
522.675187,303,16.22118
154.805246,518,16.438475
280.917835,369,16.5941
163.01215,283,16.71421
187.049846,356,17.780853
345.016379,242,17.896016
273.111598,194,17.975368
281.704798,266,18.203491
341.01832,196,18.283836
297.671993,194,18.363933
360.100143,194,18.44212
353.112292,214,18.533524
300.115605,190,18.611103
276.204673,188,19.638634
