#{"t_start": 1774711208.4634178, "env_id": "None"}
r,l,t
382.119246,210,1.584884
1438.08887,1000,2.41095
1531.761306,1000,3.825539
941.813709,968,4.255057
768.303478,706,4.553265
1112.641852,1000,5.979125
1652.664666,1000,6.419905
255.678291,633,7.72507
1185.142696,1000,8.185375
1769.01265,1000,9.833167
1207.856392,1000,10.333645
1293.370102,1000,11.896892
1543.574729,1000,12.357533
1049.851084,1000,13.895991
685.835557,257,14.286999
637.046139,424,14.4921
1253.932424,1000,14.975193
1171.021827,593,16.679622
846.416713,400,16.879457
1714.888785,1000,17.44969
1609.623095,1000,19.092696
894.063487,392,19.275033
673.813344,256,19.395991
1451.388353,1000,21.177104
818.724948,432,21.378946
1277.900463,1000,21.874715
801.336935,333,23.310644
1288.25147,797,23.716621
1850.314976,1000,24.268697
722.384618,276,25.656955
355.781374,207,25.77283
1686.731008,1000,26.255865
1441.735212,1000,28.092935
806.643759,357,28.306648
1051.402324,392,28.569864
1343.413228,1000,30.577422
1038.275819,520,30.873276
1038.299433,502,31.163911
1807.826008,804,31.545573
597.447811,234,32.772662
1872.035532,1000,33.328263
1104.4096,418,33.514351
1390.159359,1000,35.150932
1389.903473,1000,35.643072
1787.751723,1000,37.206576
1527.879081,1000,37.683538
1166.642319,477,37.9394
1842.327497,1000,39.684732
1991.190499,1000,40.108622
697.613443,271,40.218334
1014.867123,1000,41.613297
1651.462507,1000,42.025807
1244.883193,623,43.256903
1466.055854,1000,43.67304
1435.768984,1000,45.082947
680.549225,259,45.189716
1751.833257,1000,45.609675
1444.215781,561,46.814571
1591.231545,1000,47.244402
2254.528575,860,48.559002
1647.122221,1000,48.996021
1679.818522,1000,50.377871
1170.633969,453,50.601454
1263.377179,590,50.848504
1479.323569,915,51.222621
1258.943072,1000,52.568382
637.475284,243,52.670995
790.611693,696,52.966596
866.345488,325,54.062253
742.194747,265,54.190542
1142.413756,528,54.407932
1247.3187,1000,54.818538
1084.932081,1000,56.219494
1541.189839,1000,56.639215
1507.002982,1000,58.08731
1176.616016,1000,58.517745
1376.543296,999,59.940962
1267.611049,706,60.231416
1042.967651,1000,61.710226
938.803454,389,61.872195
1747.940899,1000,62.324229
1471.143424,1000,63.887421
1811.196114,928,64.275173
1100.30349,476,65.525549
786.276318,279,65.661051
643.391483,249,65.768251
917.853834,424,65.95308
1014.741395,459,66.179297
1284.765796,507,67.600052
1273.054121,701,67.946932
835.661142,355,68.105286
817.58579,282,68.229872
767.745342,283,68.352203
1850.117728,1000,69.854166
1025.479906,418,70.034045
697.644693,305,70.16686
1194.955029,470,70.369004
1595.907562,732,71.738392
1137.175829,613,71.998266
1219.861228,1000,73.494916
1443.577907,1000,73.952212
850.072258,376,74.108552
1026.619328,410,74.280999
1477.898077,1000,75.799647
756.483256,307,75.936078
1565.933808,597,76.255709
1096.320119,1000,77.751074
924.605108,397,77.926791
1123.911167,463,78.127499
1424.747295,1000,79.590791
1757.629864,1000,80.024288
1415.825038,571,81.265831
1000.733905,357,81.446328
1402.487553,923,81.861125
1638.618646,1000,83.423913
1571.877151,1000,83.867197
677.319615,272,83.980125
1082.526975,463,84.200861
1043.767525,530,85.52697
1513.514611,980,85.938854
1843.275224,1000,87.460958
2087.464563,954,87.864117
624.63604,255,87.969915
848.042342,430,88.149426
2043.623784,1000,89.572935
1434.025211,588,89.819317
1126.197144,589,91.110088
1688.316563,1000,91.556951
1103.923274,496,91.763908
1747.282813,1000,93.156001
1567.797247,755,93.476011
1623.4774,700,93.764987
1016.577711,450,94.972132
1377.289578,1000,95.387681
1263.311024,450,95.5756
1715.650541,763,96.87286
863.967676,342,97.014663
1448.452411,727,97.321614
1920.910005,957,98.715033
1029.008513,426,98.898019
2220.633376,1000,99.324387
915.315099,342,100.451938
1007.945593,374,100.620558
2023.068614,1000,101.049622
1236.875233,531,102.219321
1621.387079,1000,102.664751
1266.195926,1000,104.039242
903.109391,365,104.221561
865.131401,454,104.407963
1944.175394,1000,104.819551
697.443307,287,105.999219
1836.831375,1000,106.442741
1611.044069,904,106.819398
925.602908,438,107.984456
1318.582541,492,108.189688
962.735623,357,108.341593
761.97755,314,108.479666
1370.147928,548,109.780614
1535.822828,794,110.175712
1836.764762,1000,110.605787
1284.595555,1000,112.123945
1277.491297,512,112.335443
1962.902626,1000,113.76969
1081.304868,595,114.021604
829.352943,320,114.15396
1331.413611,534,114.372282
1900.380947,1000,115.744848
1292.808621,1000,116.159153
990.797999,422,117.316523
806.339774,362,117.5007
1080.038467,491,117.713036
1224.87184,480,117.917648
762.13858,282,118.041568
1472.226843,1000,119.493364
832.467989,331,119.638214
1131.449376,487,119.847872
1267.444335,1000,121.284742
1734.860212,1000,121.727969
1496.723012,561,121.969218
740.278965,291,123.149074
1595.450173,625,123.434816
786.369428,302,123.55897
820.096434,277,123.676417
1743.35842,1000,125.047543
1963.620129,740,125.399934
1738.999873,1000,126.770321
1903.766046,1000,127.251961
555.399607,237,127.35354
1232.018761,1000,128.793239
997.835593,372,128.962339
1087.111956,405,129.135476
885.286154,360,129.285341
1369.346563,1000,130.754731
1473.679412,629,131.031585
1720.184927,1000,131.445659
1622.881295,1000,133.026031
2102.453413,870,133.408104
901.59437,325,134.479981
1893.716337,739,134.821162
1732.26927,1000,135.232518
2128.745792,1000,136.606655
1892.197505,813,136.94478
1693.546656,1000,138.476947
1922.339252,1000,138.906042
1140.795654,1000,140.363538
1503.780403,749,140.68581
1983.714169,1000,142.128694
807.006439,311,142.275516
1789.816188,1000,142.696129
2210.544362,1000,144.121483
1562.139188,1000,144.538129
704.331267,266,144.647384
855.477818,328,144.783041
1550.97509,1000,146.159019
1600.113656,772,146.481739
1918.630443,784,147.795326
1189.843176,677,148.086752
1586.058688,499,148.298402
1005.206254,404,149.440071
2266.68771,689,149.773134
893.171905,367,149.930337
1502.806976,629,150.195729
1547.217777,1000,151.615374
722.477754,623,151.87732
993.962076,391,152.039234
2364.191759,1000,153.461752
1343.952777,672,153.742465
1237.461994,430,153.966949
1887.615818,1000,155.358345
1671.869093,722,155.695085
1745.525377,720,157.031155
782.543426,265,157.165374
1815.927476,651,157.440076
2398.050182,822,157.78523
1158.293609,822,159.120211
1303.186004,489,159.327589
1060.829959,464,159.518674
2163.783802,1000,160.905301
2630.103272,1000,161.325083
1398.242689,888,162.665709
2346.977826,723,162.981888
2048.315542,1000,164.319247
1339.056387,531,164.570811
1224.000012,563,164.803038
832.232374,386,164.959779
2204.800684,855,166.268328
2076.792141,630,166.537749
1066.948712,437,166.720069
1254.749876,438,166.906209
1606.778533,623,168.216963
2173.876385,1000,168.651507
1830.309745,933,170.053591
898.79893,413,170.24795
1912.612507,636,170.523033
834.479471,286,170.647277
1996.482202,1000,172.102948
2828.024597,1000,172.542826
752.551199,282,172.657344
1069.015278,469,173.85388
1734.036393,604,174.118729
1606.740024,524,174.337595
2683.284214,1000,175.821
2283.448776,1000,176.304298
1429.171928,574,176.539812
2026.734534,1000,177.950711
1357.437152,436,178.133605
2689.126587,1000,179.661929
1906.350491,1000,180.131909
1595.423055,568,180.39243
1237.559764,464,181.570991
2438.043777,902,181.966217
1333.924023,687,182.25742
1280.70727,465,183.4405
1409.995315,530,183.676448
1878.281856,619,183.936548
1531.924399,516,184.153074
1477.446293,526,185.337899
1276.887073,533,185.593938
1809.08349,1000,186.007464
1483.301717,533,187.209032
2119.181667,1000,187.626172
2111.895037,732,188.919222
1566.449994,519,189.168396
1519.509845,456,189.361131
1184.789873,422,189.549598
1381.986727,475,189.756609
1585.318203,555,191.007379
888.722827,905,191.398537
2285.28697,731,192.682803
2186.912874,1000,193.157189
1302.191698,490,193.366017
1196.519641,407,193.529505
2234.833454,830,194.825515
1615.942148,509,195.041661
1237.903611,501,195.248847
1595.573674,1000,196.606112
2636.280732,1000,197.018915
2571.820467,1000,198.375153
2129.583616,653,198.651796
3098.99399,1000,200.132434
2853.115331,1000,200.561432
1845.359966,1000,201.930737
1368.028517,494,202.193716
2424.933019,1000,202.625892
2078.457421,1000,204.206571
897.720585,324,204.343915
1210.092223,518,204.563168
1748.624077,547,204.790896
1053.981211,674,206.015473
1060.278616,420,206.185352
1519.0251,666,206.460677
1960.342177,651,207.688955
1356.480731,515,207.90813
1774.943921,586,208.155816
1232.451445,451,208.349287
1342.115227,483,209.632445
2207.175951,753,209.952829
2385.769826,1000,211.325156
2141.355705,945,211.757017
1836.532853,564,211.990337
1604.488358,825,213.32847
1537.743689,829,213.682166
1649.536676,549,213.915867
2779.039716,859,215.21924
2125.577432,724,215.51661
1435.593653,856,216.834424
1498.467008,533,217.080485
1483.668094,504,217.28897
1490.079473,492,217.505273
1722.065294,577,218.737931
2326.670804,1000,219.192744
1702.816702,534,219.421074
1701.80917,542,220.666899
2108.148079,625,220.959172
1950.64725,1000,221.393483
2295.491994,684,222.659423
1471.129168,537,222.893769
1184.892454,430,223.087756
2474.466224,904,224.416586
1455.136315,483,224.631735
2561.643001,1000,225.083838
1360.855897,509,226.217415
2118.883313,807,226.579075
1747.830041,584,226.856647
2421.263118,699,228.21222
1627.980475,632,228.501322
2835.655959,990,228.925178
2211.588201,736,230.252767
2520.002364,1000,230.682073
1719.758379,536,231.928485
1814.0446,545,232.235502
2160.844059,1000,232.65617
1913.447727,669,233.952763
1847.989342,539,234.199263
1810.214555,930,234.587306
2939.39007,1000,235.965625
1777.167507,540,236.189863
1860.892719,713,236.485595
1676.000118,629,237.690118
3263.193477,941,238.083109
1422.383984,505,238.292397
1755.950785,844,239.635429
1699.455311,549,239.867153
1717.924925,542,240.093759
2181.148362,664,241.374394
2923.86585,1000,241.79461
2267.217787,688,243.085246
2195.727822,680,243.420331
1424.133186,503,243.664897
2010.916409,683,243.948851
2538.459897,919,245.284151
1589.73993,476,245.483546
3514.688294,973,246.846492
1898.072261,928,247.258557
2051.332071,664,247.567961
1960.886771,654,248.815701
1515.235596,496,249.030143
3163.441169,1000,249.470615
2372.301226,1000,251.097884
2343.468525,681,251.425068
3099.916994,1000,252.843742
2669.636961,830,253.212195
1369.378637,430,253.400033
1865.866267,540,254.560523
2004.906296,612,254.82835
