#{"t_start": 1774716299.04005, "env_id": "None"}
r,l,t
920.680518,1000,59.655301
798.583748,905,60.967678
369.157208,826,61.370981
543.139566,1000,61.782269
891.444144,1000,63.090008
650.361463,500,63.285805
852.519098,1000,64.563746
980.393703,1000,64.973318
434.791259,394,65.126352
656.978574,511,66.222549
582.401974,972,66.636576
446.837475,506,66.839598
641.370174,1000,68.227473
607.908616,485,68.426182
525.504468,398,68.58325
416.200847,574,68.812954
508.467982,574,70.019946
747.831324,1000,70.413718
774.337764,1000,71.710196
487.944272,646,71.966213
1107.443453,1000,73.33566
852.597877,1000,73.765127
1106.358735,1000,75.084314
1123.327038,981,75.512086
446.251344,302,75.63044
447.648863,305,75.751274
1000.695315,1000,77.053719
447.299874,348,77.19435
538.005087,476,77.380661
851.308967,1000,78.677988
885.014833,698,78.963136
1153.085207,1000,80.29645
414.003363,292,80.437804
1095.718514,1000,80.844352
796.485802,1000,82.132203
866.387403,676,82.491756
934.831454,1000,82.957402
1048.743052,1000,84.287593
743.934535,1000,84.682342
783.724948,1000,85.993541
989.696002,1000,86.385604
648.171926,519,87.495363
768.92718,1000,87.898253
637.957079,760,89.091908
420.732767,395,89.280319
855.152071,1000,89.725274
410.503933,252,89.825187
448.939793,378,89.973346
620.088986,707,91.16397
388.485956,291,91.277239
623.813882,435,91.451077
489.993241,456,91.63187
275.753282,433,92.721839
526.72318,639,92.991034
520.309016,585,93.222629
912.664165,1000,94.530138
874.338145,935,94.897372
627.458431,1000,96.212988
1000.407463,1000,96.612527
564.408527,478,96.800205
337.777467,452,97.882082
1141.429458,1000,98.294038
659.290353,395,98.45205
510.70917,415,98.642665
840.260122,1000,99.964009
681.6166,658,100.230463
1157.019962,810,101.462334
739.159853,526,101.669939
839.555665,577,101.899046
809.415988,1000,103.238654
994.437754,874,103.586889
617.523599,458,103.76661
1151.320445,878,105.08721
1020.44628,1000,105.48351
1037.175618,1000,106.781915
988.415096,1000,107.178403
328.485752,393,107.336249
602.569706,544,108.468833
453.861744,275,108.583647
865.145664,1000,109.000483
751.336819,515,110.08848
521.914104,643,110.363739
368.559701,532,110.576575
445.201247,581,110.809458
855.949957,1000,112.11785
398.275078,505,112.365534
453.866077,538,112.659979
1172.074704,1000,113.992531
1107.987042,1000,114.439733
486.790738,408,115.556955
657.21181,632,115.877904
472.201921,742,116.199651
272.507824,426,117.264606
285.859317,536,117.51769
513.674211,370,117.66857
417.002056,523,117.873909
528.921367,665,119.058975
303.221117,615,119.359864
499.235902,418,119.557368
612.849495,562,119.821903
887.007676,659,121.097475
428.900558,289,121.226679
266.010686,453,121.417459
714.913421,532,121.631678
792.586347,926,123.112247
735.693125,693,123.425234
692.802907,702,123.748773
678.176815,1000,125.1854
995.846349,671,125.504151
474.489103,667,126.861631
406.660537,625,127.186258
732.207357,741,127.537662
947.952167,716,128.753019
1192.520841,1000,129.194538
490.594116,367,129.33961
684.906565,809,130.557304
1059.187149,1000,130.971608
237.43496,518,131.189962
180.059444,446,132.299015
724.455422,612,132.624091
321.850135,546,132.871316
733.413728,713,133.156646
651.951057,982,134.502193
437.889502,441,134.681654
1279.955081,1000,135.997179
381.732173,606,136.252571
1027.607072,937,136.624233
1470.170315,1000,137.940428
402.616962,458,138.125291
375.948191,421,138.292382
1185.164039,1000,139.617394
729.664521,609,139.886241
1282.082281,989,141.173791
1062.924325,1000,141.586086
763.025894,820,141.910301
462.831366,680,143.109747
1022.720637,721,143.393809
679.950484,828,144.618213
385.160704,479,144.832922
977.107684,930,145.201432
1617.196298,1000,146.509839
707.008024,646,146.766554
1125.891131,1000,148.04362
691.056854,683,148.341793
823.791073,867,148.685557
597.50628,752,149.935826
814.403698,855,150.276551
954.846594,722,150.56306
225.788328,502,151.680968
873.503107,979,152.0723
341.278257,436,152.257668
415.090684,458,153.377526
1020.823094,1000,153.789049
998.338695,892,155.026278
1420.965759,1000,155.455902
417.717039,303,155.574844
1217.540083,1000,156.876786
725.082959,722,157.167003
1078.056346,924,157.534696
334.425997,510,158.665872
589.62619,582,158.896523
1203.232328,1000,159.320817
733.353392,708,160.508214
810.012886,796,160.829046
935.049445,724,162.025167
650.496959,902,162.474296
1355.048019,1000,162.937028
560.197486,494,164.049721
787.548452,754,164.351954
507.380503,385,164.560922
1142.853911,1000,165.889116
393.06285,542,166.10593
291.09237,545,166.321517
805.997439,1000,167.635881
267.528421,516,167.841427
190.148047,408,168.003121
1235.797392,832,169.245432
1147.870173,1000,169.663898
670.226589,643,169.918719
1374.453019,1000,171.226846
540.12719,608,171.470899
633.131588,534,172.578279
678.469092,604,172.859009
718.527559,609,173.100858
528.375526,616,173.34248
320.462897,481,174.426269
578.339201,326,174.569985
996.716596,1000,174.963867
1188.163566,939,176.249823
584.991772,765,176.557644
422.394211,584,176.785731
830.348983,568,177.91384
643.009419,738,178.232917
1082.761314,1000,179.57201
668.546311,507,179.806976
1231.09953,1000,180.201115
1084.175263,1000,181.51391
1208.526325,874,181.930552
966.440831,955,183.24367
674.477948,645,183.510625
449.062115,515,183.717146
301.30471,380,183.86655
299.744295,443,184.937023
524.815127,858,185.295073
1349.400989,1000,186.571933
730.808903,555,186.824856
1206.412608,772,187.127672
380.91906,425,187.29656
422.300937,720,188.488208
711.797007,441,188.662504
1236.18035,873,189.008972
1049.971886,521,190.126043
1099.528235,995,190.534971
540.485279,606,190.772901
394.832638,648,191.944077
1149.482705,1000,192.389173
736.320666,829,193.704884
1190.75397,874,194.071714
663.191942,779,194.394496
426.550033,495,195.514128
1455.612873,914,195.897048
1124.682345,1000,197.201344
870.62032,691,197.501041
1260.368773,1000,197.907428
638.203867,1000,199.218
313.574578,532,199.425439
469.266781,371,199.57425
703.179392,602,200.736326
1172.109997,1000,201.146933
1227.932219,1000,202.452543
999.966129,981,202.907023
1188.23155,888,204.148528
1145.234181,1000,204.592636
1013.520851,1000,205.875779
361.111151,598,206.145352
882.763408,1000,206.537445
668.20245,749,207.752068
839.548557,1000,208.157723
370.968377,537,208.370603
805.6686,736,209.680585
399.639009,371,209.847804
411.094564,526,210.053482
1194.612883,1000,211.370385
880.049896,558,211.594826
840.959232,613,211.840501
1483.893875,1000,213.190147
427.602807,545,213.406523
234.6438,370,213.552478
883.524418,805,214.758636
490.502167,555,215.001863
1133.04734,999,215.397609
914.795,1000,216.710454
588.325925,879,217.060621
862.225375,618,218.200498
896.831016,550,218.442504
507.477734,598,218.681325
790.508347,797,219.887808
1520.225048,997,220.313797
1349.752393,943,220.684296
844.563852,506,221.805259
932.677175,542,222.019196
1014.760731,771,222.375423
885.02345,820,223.67828
566.765317,537,223.895897
238.083067,483,224.092897
1058.730258,1000,225.495853
909.388827,594,225.73158
653.60379,777,226.042892
1703.856809,1000,227.35901
873.030203,530,227.569162
764.898423,612,227.818969
894.537833,751,229.038833
1240.453202,1000,229.438835
1379.295245,1000,230.775463
1026.972109,570,231.000516
1123.216231,1000,232.293086
1364.759794,1000,232.80255
520.125467,502,233.006391
1462.863106,1000,234.338413
894.407673,670,234.607403
1181.43973,955,235.883211
974.398108,524,236.112231
577.328661,572,236.3425
1457.104914,1000,237.644452
629.037248,537,237.878166
1563.381748,1000,238.273924
829.522049,551,239.398236
991.786395,974,239.810974
767.791103,906,241.070045
857.422964,814,241.420177
773.353798,512,241.628877
1026.966636,963,243.082167
1150.006842,763,243.425183
1215.630966,1000,244.706098
1285.756336,817,245.063709
549.977807,531,245.277871
642.487589,725,246.458302
1153.938735,863,246.835078
1130.692163,1000,247.227422
1369.26185,1000,248.543284
312.45369,558,248.764895
1187.248673,911,250.03646
373.224073,613,250.301667
1292.179108,794,250.615912
959.284405,1000,251.953483
1327.900986,1000,252.415548
972.452287,763,253.710735
894.936247,617,253.960143
1164.117104,1000,254.379933
659.256735,773,255.633833
553.594324,599,255.873716
1450.634007,1000,257.186621
580.483509,642,257.46059
1025.089891,902,257.821566
1002.79106,934,259.105513
500.754149,426,259.272936
1290.802399,1000,260.624558
607.860883,793,260.972228
870.15288,1000,261.369487
720.928683,501,262.488451
1079.048911,1000,262.947537
339.556893,456,263.128444
1143.170576,1000,264.482918
1420.603473,1000,264.879892
817.16136,650,266.061355
1602.136713,1000,266.4727
1188.819508,1000,267.773387
965.786375,1000,268.191437
1284.046588,772,269.399448
826.257575,605,269.697402
773.362982,884,270.051019
1454.202411,1000,271.387949
1150.904282,807,271.70964
654.226151,832,272.973848
544.393274,501,273.206145
1562.764627,1000,273.606324
1024.301429,1000,274.923228
1012.858984,783,275.236037
483.757075,319,275.362837
494.190758,624,276.508737
450.244107,847,276.864193
351.690466,761,277.190432
311.876971,402,278.252766
586.294447,654,278.543486
1617.643356,998,278.93927
855.150701,1000,280.263241
343.005746,418,280.430039
743.388778,938,281.718152
720.537353,1000,282.154811
838.329244,749,282.554927
1853.686958,1000,283.927938
946.930953,1000,284.330022
222.833188,421,285.442623
1344.162697,1000,285.870683
1370.492319,1000,287.150587
1116.77012,722,287.471287
574.167069,656,287.738353
608.185651,460,287.925276
1358.382531,1000,289.237305
833.440609,704,289.517541
360.263176,613,290.694594
645.437172,578,290.950155
1461.348502,1000,291.352529
1534.102425,1000,292.729478
1472.154987,1000,293.130297
478.027421,446,294.188066
518.646033,685,294.493684
465.309804,807,294.83303
470.820382,588,295.976229
639.605099,759,296.307927
1045.031043,1000,296.708105
1167.118779,1000,298.079468
361.357977,492,298.277131
590.167669,629,298.527669
883.695858,751,299.786369
342.687383,469,299.971158
325.10202,502,300.173094
1374.270743,1000,301.502496
765.557394,589,301.739011
1200.439198,740,302.034928
1124.004841,993,303.411346
636.304552,781,303.729374
954.855749,583,304.873609
1057.390958,807,305.218901
1348.722757,1000,305.61726
458.051717,519,306.736026
365.357676,389,306.890276
403.508614,611,307.134042
378.558729,452,307.314517
770.133316,684,308.503026
483.367657,552,308.727926
830.83323,859,309.067649
1050.909913,892,310.337433
1070.113167,1000,310.736135
765.882692,709,311.940864
625.799982,648,312.200869
1171.118653,885,312.677386
620.026108,773,313.931315
548.633451,510,314.138959
1502.338004,1000,315.539437
704.968455,488,315.758855
1032.689296,573,315.988819
819.632894,852,317.21207
1320.342797,1000,317.646239
852.526535,583,317.884224
412.219231,404,318.050241
1418.609363,1000,319.368776
358.671702,446,319.545741
838.279688,759,320.734747
644.11439,506,320.97554
452.985997,555,321.199843
835.088904,527,321.406338
356.342391,765,322.642486
325.132394,490,322.844468
809.691938,488,323.042826
579.698539,639,323.29571
1571.775903,1000,324.641228
326.225546,483,324.831057
1589.758831,1000,326.14903
840.721215,1000,326.547814
1542.683268,1000,327.838914
1372.920207,1000,328.241932
1148.714688,872,329.539856
1127.583876,694,329.845094
594.496055,400,330.006616
912.523636,516,330.212064
750.03411,911,331.506135
428.576691,502,331.705728
1221.790515,839,332.041997
497.983238,506,333.2038
610.212202,681,333.478536
627.970433,509,333.680053
1204.699852,1000,335.002967
1166.816472,986,335.395345
827.199872,706,336.600061
716.65153,540,336.830061
381.03695,476,337.016111
1358.644583,1000,338.300946
1633.199838,986,338.709736
1072.367519,673,338.977228
507.144303,523,340.094152
649.177911,557,340.322561
723.790522,877,340.697887
1299.152171,905,341.982036
958.494174,525,342.189345
1336.640147,728,342.569071
697.114618,426,343.773043
634.584073,480,343.976453
465.061898,512,344.182907
1051.950919,1000,345.518901
913.85668,716,345.82165
1491.835755,1000,346.215618
479.166506,491,347.320473
724.731359,497,347.525247
1079.830234,684,347.7963
1724.762377,1000,349.118436
496.172717,599,349.355327
1012.148559,932,349.726867
981.476777,904,350.993413
697.314979,654,351.258518
519.029638,453,351.449427
1101.883215,706,352.711995
1629.236466,1000,353.116336
817.994584,649,354.272321
784.879813,889,354.639448
489.070036,535,354.85373
1074.13677,810,356.094689
842.774801,648,356.350788
998.902904,533,356.563758
623.004975,515,357.657305
1336.147738,799,358.008288
1116.350921,866,358.356232
695.356601,771,359.616553
1332.424101,1000,360.017216
835.809046,703,361.197521
1676.952746,1000,361.637163
703.810914,645,361.891286
1049.747876,733,363.133211
1866.420419,1000,363.535293
513.736038,487,363.728282
744.877308,697,364.938756
626.91965,552,365.15969
1059.776809,569,365.409107
1184.589448,630,366.562729
759.390703,658,366.832256
927.750958,778,367.141654
1247.445754,977,368.45326
580.885768,494,368.653587
1212.376883,1000,369.95848
1483.147335,1000,370.388173
358.726289,507,370.589735
465.831915,678,371.781615
770.541957,652,372.053417
1173.974405,1000,372.561074
718.455251,618,373.761797
447.769606,454,373.941011
742.624465,630,374.207089
650.623054,558,375.361247
944.449141,919,375.76324
1045.041034,721,376.057035
868.295605,662,377.239255
997.37467,780,377.58638
1243.358204,861,377.939379
883.386868,692,379.139343
509.750947,650,379.402163
340.292623,492,379.598987
718.704901,515,380.710756
1341.564563,1000,381.131319
499.175906,525,381.340013
877.347743,767,382.606144
1423.630756,1000,383.038874
816.067084,531,383.252413
626.717918,586,384.415846
467.225401,553,384.659554
876.931206,569,384.931319
437.554933,441,385.993008
887.915881,620,386.275716
751.885786,639,386.531266
977.882696,576,386.765402
603.644788,622,387.940844
556.764938,505,388.142789
1337.414366,670,388.416752
454.161481,473,389.512977
943.737227,743,389.854701
594.664652,544,390.075347
1205.402371,687,390.355304
546.228886,490,391.484691
606.667143,565,391.72576
734.832485,622,391.982264
1230.897474,1000,393.340447
696.820645,696,393.619292
614.339847,576,393.85124
1263.354938,600,395.013317
831.936561,763,395.319747
776.997909,636,395.571766
724.323325,565,396.712053
747.073903,616,396.966201
855.145338,578,397.19505
1227.094047,555,398.322693
516.526305,508,398.554071
1441.527618,775,398.870033
1271.749945,529,399.087093
814.920391,619,400.256644
634.947973,470,400.454046
792.106898,529,400.663903
621.50984,424,400.837925
457.445247,392,401.91564
557.3896,377,402.086165
592.642258,589,402.374212
800.562642,694,402.761986
556.739625,443,403.83915
592.076916,579,404.116843
1059.352859,896,404.492605
1089.511331,560,405.668332
1546.923051,1000,406.0896
921.659214,725,406.377868
607.323921,597,407.536093
542.565126,482,407.730829
821.31706,680,408.006118
857.04651,632,409.178789
915.51769,558,409.451934
834.774289,647,409.781048
460.620231,565,410.080809
840.379859,626,411.5677
517.936111,511,411.823917
847.686297,630,412.12998
2241.516173,1000,413.535155
709.994655,485,413.756811
614.217903,552,414.006579
854.538858,689,415.30692
718.639825,582,415.576712
1071.798248,718,415.900023
1678.430227,856,417.211025
826.44603,586,417.488659
675.416888,489,417.715194
644.013708,490,418.853644
1167.86748,602,419.143682
576.307958,528,419.380767
596.256017,547,419.662715
1693.630225,882,421.217592
916.523118,622,421.54522
495.920794,525,421.796516
558.323102,420,423.041421
1009.114821,640,423.406264
707.188547,531,423.681907
746.094173,793,424.091825
611.937535,516,425.463757
1124.946223,512,425.727996
1171.748612,550,426.018899
1865.373791,1000,427.434352
569.024471,473,427.641895
910.200067,603,427.974515
800.092271,551,429.123677
780.14681,538,429.380995
734.480451,541,429.634359
1238.530085,720,429.965843
986.616912,543,431.116296
1405.319609,858,431.520294
469.06731,470,431.740382
991.665664,618,433.047436
1483.977095,989,433.522559
980.152769,683,433.901337
1055.159721,737,435.353585
1068.201614,743,435.744085
1197.564433,644,436.099656
809.819973,527,437.470278
482.793788,460,437.709222
904.342172,563,438.031648
784.250884,554,439.33058
620.194739,520,439.598353
1304.114703,671,439.932066
670.714026,526,440.188236
1513.199551,800,441.514349
713.278818,446,441.725424
1118.928442,862,442.142737
984.723673,626,443.387815
921.237241,582,443.663286
850.048288,647,443.999346
660.219102,510,445.187902
958.476923,515,445.445258
814.177626,500,445.687834
914.398128,690,446.031064
655.720835,561,447.221298
1209.80673,609,447.527405
1201.097664,569,447.843533
919.155898,581,448.140867
851.071244,611,449.348269
618.58073,425,449.565228
1619.895939,954,450.069525
1179.134445,555,451.2519
512.009713,409,451.453984
1306.521845,538,451.719423
1015.973467,504,451.974543
1349.356009,755,453.337985
1146.142616,560,453.622901
592.563681,486,453.860436
1133.979076,575,455.081407
883.257858,527,455.339964
1315.618891,535,455.618364
919.107462,596,455.920265
1001.572317,711,457.177069
1697.99073,730,457.575918
1367.90444,683,457.929085
840.362258,594,459.149018
2288.731238,1000,459.726142
2442.249885,1000,461.224929
1593.76551,651,461.571857
1128.851347,503,461.841674
719.711617,491,463.057133
833.216804,484,463.291011
2227.212336,988,463.798346
1213.022919,735,465.145582
1694.879448,818,465.559802
1188.101979,511,465.824875
692.596326,485,466.076797
1451.412516,742,467.373399
1081.521371,481,467.611913
1122.999217,590,467.909285
1457.550078,522,469.099782
1239.752343,498,469.357137
1633.906748,854,469.802916
612.870807,451,470.954996
991.952878,529,471.227815
846.025818,655,471.585472
742.438278,467,471.836962
867.301612,545,473.095219
856.567405,594,473.410035
719.495168,511,473.662158
749.582445,515,473.921191
1041.229374,556,475.126948
1522.12411,674,475.486841
711.576784,460,475.733417
826.085736,442,475.959725
1623.688387,744,477.240069
1454.348849,599,477.561548
744.63577,494,477.824524
835.377902,452,478.975557
876.862139,594,479.286698
1827.560425,944,479.825071
1214.910711,650,481.086833
1295.009334,679,481.4456
908.558186,598,481.752878
1300.394799,566,482.057219
1000.840722,510,483.290499
1920.40319,814,483.698379
939.766065,430,483.927773
1175.362691,550,485.144788
778.557677,525,485.410055
1192.811779,590,485.725891
2025.985652,990,487.147619
1265.40408,560,487.431147
714.541174,476,487.675447
982.842284,594,487.988239
922.355858,716,489.278553
1409.62735,708,489.629493
1494.008051,1000,491.050196
1468.843541,855,491.497708
1324.484712,601,491.809275
1030.302267,493,493.009438
1007.387964,488,493.258599
1485.010896,754,493.655576
869.593882,440,493.878331
1455.505465,589,495.123155
2601.26298,1000,495.637836
2235.530323,1000,497.072012
1522.330562,603,497.389781
1292.645527,614,497.697598
1017.721511,481,497.944446
956.931395,506,499.106484
907.19215,487,499.365215
927.923312,496,499.613132
738.00717,560,499.906593
1251.19631,627,501.136658
1174.562465,601,501.445702
1442.51602,669,501.794554
2642.923634,990,503.267365
1197.922897,737,503.664551
2231.810753,1000,505.096689
861.959554,492,505.354967
1055.021018,708,505.715718
2286.754905,1000,507.149273
1386.725919,570,507.457905
1394.635605,562,507.744348
1140.226641,510,508.90898
846.061095,478,509.161031
1905.132475,831,509.590119
1539.267013,732,510.892486
2395.802916,1000,511.395488
1115.821937,556,511.683522
919.74421,576,512.920311
1561.645138,727,513.302574
1123.178311,722,513.66497
1482.493637,854,515.01706
1525.829514,714,515.386879
952.275618,538,515.657122
1500.046886,711,516.936477
2090.900121,1000,517.446595
1692.703375,643,518.704695
1913.605329,834,519.148494
1438.158408,631,519.476527
1916.565755,1000,520.903671
1709.424427,774,521.304461
1582.63366,1000,522.770652
1098.005296,488,523.02538
1402.130258,576,523.331763
1322.480578,560,523.623572
731.357634,452,524.819654
721.987064,500,525.092966
1560.831511,665,525.455469
1397.412512,539,525.734703
2023.129252,914,527.108989
2216.177072,906,527.57498
1470.919955,713,528.84845
1300.4382,600,529.139921
857.245797,539,529.432167
1342.444166,606,530.660584
1207.446954,559,530.941236
1140.524925,512,531.203478
2385.49931,964,532.645106
1341.443147,568,532.945178
1772.822465,781,533.361228
1620.323491,575,533.654039
1501.448943,595,534.889239
1070.397917,600,535.212362
1570.384083,803,535.64302
1697.952802,728,536.910758
997.527692,540,537.193748
1447.409931,715,537.566175
956.875076,508,538.824416
1354.190025,550,539.118266
1332.532296,665,539.468692
1736.711442,820,540.808373
1519.542309,580,541.099258
1569.560803,1000,541.617886
1933.673359,907,542.997222
1808.151165,770,543.377982
1843.113123,855,544.729043
1356.722599,707,545.106012
1649.464164,699,545.477866
1368.666182,566,546.684734
2155.671123,863,547.122306
1891.817829,895,548.478956
1373.171847,648,548.796418
1951.407555,815,549.211782
1928.835239,719,550.506649
976.829139,522,550.776614
897.822219,526,551.048822
2547.57111,1000,552.469612
1616.71482,799,552.899156
1957.909627,801,553.319293
1306.242817,581,554.623221
1843.069922,1000,555.158521
1523.178534,714,555.542436
2092.97603,854,556.908644
1331.362629,727,557.283857
1865.412151,1000,558.71747
2059.673157,1000,559.250089
1702.307948,650,560.496579
1528.466643,551,560.79748
2047.518285,947,561.276236
1846.234615,770,562.59626
1656.23694,676,562.962924
1000.198731,483,563.213521
1772.812495,844,564.583344
1702.189742,1000,565.122566
1711.198652,681,565.484643
1860.431399,788,566.834469
1105.663418,507,567.110195
1232.911291,550,567.387031
1589.658832,731,568.712382
2056.235024,793,569.136716
1870.296615,1000,570.598899
1688.670083,768,571.005831
2187.93867,917,571.482311
1666.496849,1000,572.966634
1781.114013,710,573.335761
1722.849152,774,574.662604
1386.160018,573,574.937111
1565.822685,652,575.25008
2285.763774,732,576.521427
1525.176134,617,576.823883
2086.665522,1000,577.372484
1816.780602,1000,578.809236
1940.024353,886,579.269926
1731.616474,711,580.602215
1689.368647,635,580.929668
2060.666775,925,581.423547
969.757124,558,582.64011
1713.931572,796,583.066235
1975.076821,782,583.450947
2379.415125,1000,584.893978
1603.558654,684,585.248767
2212.342213,864,586.600638
1613.260179,781,587.019019
1864.255909,904,587.501389
1628.880478,1000,588.940142
2148.692341,967,589.457373
2001.1277,794,590.787978
2600.097369,1000,591.31689
1520.79835,582,592.553557
1680.593003,663,592.923649
2502.628918,1000,593.440201
1805.916273,686,594.740643
1590.589296,696,595.111634
1565.989157,678,595.461791
1936.04626,847,596.828599
1882.019347,809,597.232253
1579.567414,604,598.449747
1474.482109,738,598.825184
2421.023651,954,599.302327
1320.556498,604,600.578252
1984.963446,953,601.079626
1442.429067,641,601.419999
1515.934459,607,602.670135
2003.414693,665,603.022667
1403.541678,576,603.309444
1893.847816,817,604.634983
1561.060829,599,604.953935
1356.938274,671,605.305065
2649.390311,1000,606.721726
2128.264148,936,607.196521
1172.19553,531,608.381015
1205.403537,643,608.709419
2645.084589,1000,609.231471
1300.071705,716,610.532038
1672.614181,710,610.920698
1730.975503,727,611.315369
2147.229929,823,612.674699
2249.9976,818,613.104856
1394.713488,684,614.370121
1986.148375,838,614.819335
2319.398553,900,615.277924
2257.559375,905,616.648661
2563.982725,1000,617.170719
2472.358209,1000,618.615989
2611.194041,1000,619.13419
2232.185793,812,620.458911
2189.855884,979,620.984157
1303.02877,643,621.329511
1564.740647,646,622.592811
2682.829863,1000,623.125758
2275.804925,1000,624.580394
2624.054096,1000,625.1041
2358.246796,1000,626.539214
1218.595597,536,626.825647
2775.621198,1000,628.271987
1769.568983,871,628.721492
2098.951232,1000,629.240173
2312.293171,910,630.675334
1790.631232,929,631.170594
2156.259737,727,632.472532
1701.511875,710,632.876187
2620.747445,1000,634.305206
1790.763914,1000,634.837685
2444.406344,1000,635.345466
2166.452759,1000,636.801292
2161.978658,945,637.293192
2585.609026,982,638.770486
1238.797834,666,639.135827
2594.311701,1000,640.582887
1919.960827,834,641.025074
1364.176278,588,641.349043
2180.111648,707,642.628196
1252.759633,549,642.921991
1969.833814,672,643.274897
1741.517005,640,644.538797
1851.833864,623,644.86855
2229.318504,824,645.313323
2435.503399,941,646.718355
1861.130068,1000,647.232017
2153.29617,924,648.651941
2086.408057,979,649.155581
2691.318362,975,650.577978
2384.353751,785,650.986618
2135.134042,935,652.391629
2345.159934,1000,652.947116
1747.045237,673,653.28899
2723.304869,952,654.690976
2471.666434,1000,655.220764
1658.399846,739,656.509471
2421.958588,835,656.951522
1908.117809,667,657.298483
2204.610544,968,658.713197
2011.905767,1000,659.230698
2079.698872,669,660.535665
1433.274585,608,660.859806
2133.575849,1000,662.330114
2655.447766,1000,662.864687
1968.012935,861,663.32218
2613.064862,845,664.71595
2285.31583,881,665.192993
2654.432964,1000,666.63776
2695.775813,837,667.075377
1750.337371,1000,668.524336
2231.43212,975,669.029469
2252.422775,1000,670.443075
2575.905886,1000,670.958022
1688.749721,704,671.326748
2202.221434,1000,672.827214
1474.932913,635,673.167307
2460.403161,910,674.566931
2295.419767,1000,675.112499
2408.621586,1000,676.551971
1490.200273,714,676.932332
2563.247904,1000,678.374798
2285.673955,1000,678.902608
2237.88267,724,679.301171
2701.75386,1000,680.743038
1554.703777,685,681.114526
2494.818479,1000,682.669037
1568.227484,662,683.025698
2127.772395,720,683.377938
1436.891023,536,684.584309
1179.902524,608,684.925651
2071.916611,1000,685.487632
1994.130771,842,686.897571
1834.691154,855,687.258766
2602.977203,847,688.632083
2473.202186,1000,689.177633
1938.38422,832,690.681904
2457.166499,1000,691.232627
1990.668226,710,691.627853
1859.958124,813,692.940241
2726.451067,1000,693.348303
1576.812827,641,694.517026
1813.855934,877,694.90396
2367.876604,1000,695.334059
1346.949956,570,696.49571
2738.458169,1000,696.91147
2527.86526,1000,698.258244
2188.335385,898,698.669551
1885.625126,1000,700.012917
1762.15821,741,700.327794
2026.757904,851,700.678658
2466.891523,1000,702.032079
2136.975706,1000,702.540748
2251.966627,1000,703.946212
2425.559064,1000,704.364973
2220.486753,818,705.68223
2238.413821,975,706.086869
2495.628212,1000,707.422553
1313.277883,616,707.682187
2456.324979,1000,708.996977
2346.762545,949,709.414568
1179.901566,529,709.634268
2528.253476,1000,711.007484
2716.379453,1000,711.431158
1331.935597,558,712.58286
2299.951699,1000,713.059009
2600.970016,1000,713.478115
2148.89531,890,714.784533
2794.863453,1000,715.200827
2224.112336,921,716.531922
2364.95747,826,716.876936
2700.655978,1000,718.302676
2785.140163,1000,718.721029
2149.699612,948,720.144939
2240.759003,1000,720.581519
907.917289,613,720.854714
2633.560123,1000,722.256351
2557.369701,1000,722.795904
2321.075896,1000,724.141613
2109.76899,880,724.516696
