#{"t_start": 1774676697.3887265, "env_id": "None"}
r,l,t
2051.302893,542,293.068989
1981.18051,538,293.310987
1934.645657,570,293.5335
1987.009648,548,293.7495
1913.330269,508,294.850915
2043.090656,528,295.062673
2025.583042,606,295.298673
2061.047544,524,295.500187
1719.612849,495,296.525697
1930.692756,493,296.731697
1548.111795,475,296.914697
2000.409279,483,297.105697
1614.98185,467,298.048234
2224.678707,577,298.287233
1714.9111,441,298.456743
1754.650149,463,298.635743
2128.790543,585,299.688509
2092.098751,557,299.922315
2082.816282,553,300.136318
2035.957409,603,300.372316
1683.486368,504,301.393825
2193.793053,525,301.596338
2163.504908,546,301.81286
2077.602996,528,302.04886
2085.080033,597,303.054375
2273.60115,551,303.267375
2296.911887,566,303.485888
2423.711742,608,304.542126
2236.508066,759,304.838126
1848.269003,521,305.034944
2075.126992,570,306.001363
2309.836743,577,306.243363
2634.296585,739,306.523876
2265.1612,609,306.759881
2177.028438,547,307.759391
1971.159545,570,307.984391
1847.807026,489,308.173391
1945.0687,494,308.362391
2497.980569,625,309.354726
2138.658579,534,309.56124
2445.213415,686,309.828241
2028.794065,569,310.828552
2233.294866,590,311.067552
2131.641758,516,311.269552
1843.944304,609,311.503065
2262.553111,543,312.499583
1777.461806,542,312.708582
2436.531164,647,312.956581
2302.879352,593,313.936401
2095.447844,582,314.179864
3005.72151,913,314.535666
2541.180934,682,315.649061
2043.782306,522,315.862061
2371.469348,599,316.094061
1963.128568,516,316.310061
2477.693668,617,317.467642
1985.932468,555,317.705643
2094.652608,549,317.932642
2518.512753,625,319.066736
2150.232132,525,319.293376
2066.160176,617,319.601889
2104.566139,528,319.827889
1965.733214,969,321.024225
2194.042986,563,321.242222
1909.929412,486,321.435226
2466.790944,601,322.467824
2158.501593,574,322.689823
2784.115774,696,322.955823
2215.585235,556,324.118509
2395.088382,549,324.374237
1822.74783,488,324.579768
2229.391624,605,324.834785
2166.05636,559,325.95411
1277.360368,432,326.12411
2038.767257,487,326.31211
2170.022121,516,326.511623
2059.016965,501,327.529161
2304.989551,590,327.766161
2151.905847,551,328.027163
2268.237609,556,328.281269
1749.045438,575,329.401626
2254.818062,596,329.63714
2185.273705,521,329.904974
2431.020538,611,330.968068
2005.408995,506,331.171067
2391.058395,666,331.434072
2522.141993,619,331.675195
2274.150497,569,332.837217
2281.551938,585,333.064217
2135.186648,523,333.267217
2528.843604,577,334.427584
2144.618651,598,334.703099
2337.459288,557,334.936952
2286.897398,574,335.162952
2074.671385,519,336.26322
2731.604381,647,336.520732
2530.254325,584,336.749756
2578.401179,774,337.861408
2012.868076,569,338.091442
2617.759032,660,338.346976
2724.55176,764,339.404765
2284.22184,522,339.630312
2296.654525,579,339.864148
2112.140626,521,340.102686
2255.910472,597,341.343668
2355.175598,594,341.587811
2375.72766,589,341.880849
2101.659205,522,343.116738
2535.801347,578,343.379796
2191.569701,539,343.590339
2300.182256,547,343.810365
2210.866545,557,345.022227
2053.470651,504,345.236253
2536.995726,608,345.483304
2714.469734,638,345.747331
2371.593624,619,347.030097
2163.699268,501,347.228121
2285.754236,564,347.449655
2120.00762,537,348.533836
2468.731255,573,348.790375
3021.492001,810,349.15305
2479.909837,658,350.302086
2258.809488,531,350.575646
2115.616662,492,350.797182
1981.889677,506,351.030219
2445.671601,609,352.222967
2107.573458,494,352.447002
2341.348934,616,352.697048
2353.236478,596,352.966589
2409.366304,604,354.122435
2352.095543,597,354.46084
1914.193732,512,354.681838
1968.684208,519,355.647398
2375.650411,547,355.876397
2214.834032,521,356.079397
2150.334025,568,356.301397
2347.173342,565,357.34391
2726.274762,595,357.581425
3609.696758,1000,357.964425
2431.796406,614,358.963304
2954.322153,703,359.243302
2276.879147,554,359.456815
2436.112074,544,360.448616
2218.274031,561,360.692668
2501.859272,562,360.913672
2735.147137,641,361.163667
2182.486942,513,362.121735
3214.198864,887,362.473248
2484.030834,585,362.698247
2857.247637,712,363.746761
2258.300507,564,363.967815
2066.043264,519,364.177472
2316.279009,536,365.175983
3094.002049,757,365.493496
2311.614879,532,365.703496
2211.513189,527,365.912496
2234.243108,675,367.14503
2621.257149,582,367.48624
2958.152564,702,367.801767
2489.805548,618,369.026906
2828.718197,768,369.340911
2377.536033,571,369.56943
3023.031565,717,370.797665
2875.824699,780,371.155667
2360.161473,613,371.409665
2202.897625,555,372.570702
3370.671605,800,372.910704
2458.204153,543,373.128704
2372.110125,549,374.268536
2377.870455,571,374.53245
2345.591414,568,374.786449
2686.44304,614,375.044365
2950.142996,655,376.290886
2380.788967,570,376.540445
3089.588574,1000,376.976442
2822.071713,601,378.160878
2705.542439,646,378.425469
2640.731547,675,378.700535
2630.059738,616,379.896575
2317.537144,543,380.112599
2461.960168,584,380.3486
3080.280343,764,381.548243
2935.874616,697,381.834245
2724.392443,649,382.12927
2669.387136,602,383.260629
2922.825412,788,383.595146
2680.574959,989,383.994353
3535.899263,1000,385.174599
2622.012388,603,385.408604
2976.766357,772,386.453127
2701.580915,642,386.722641
1827.681219,863,387.059637
872.653844,299,388.017154
2745.500983,597,388.263159
2569.490736,1000,388.648685
2589.427622,681,389.655407
2095.634743,1000,390.075315
2390.240617,556,390.296315
2444.527923,624,391.301836
2496.380911,566,391.525252
3608.765085,1000,391.914249
2299.881566,586,392.913269
2364.371339,1000,393.311296
2354.651973,562,394.306184
2029.399223,494,394.545711
2923.718614,837,394.873468
2208.386764,545,395.084467
2370.937069,574,396.074975
3447.334592,954,396.445976
2622.647892,617,396.683493
4029.719288,998,397.832003
2075.344711,515,398.032999
1436.177562,777,399.085801
2422.428,541,399.314802
1160.046953,663,399.572316
3813.41518,1000,400.723751
2988.399102,1000,401.123752
1472.794623,768,402.165265
2224.738059,593,402.414261
2772.56886,1000,402.800777
2542.722651,821,403.888618
1362.867418,829,404.225095
2556.019717,639,404.471409
2760.893827,700,405.519377
2826.056643,611,405.755376
2825.018559,792,406.059376
2876.411519,697,407.095882
2641.871795,710,407.368887
3623.006107,1000,408.646934
2116.892581,1000,409.057726
1155.353044,381,409.207724
1522.881676,498,410.145966
2196.36133,634,410.408968
2425.378301,585,410.637008
2325.53346,1000,411.877523
1048.781296,619,412.128523
2709.849677,1000,412.515042
2329.051047,1000,413.65855
3271.165127,979,414.040014
2350.223628,588,415.0372
3536.03615,1000,415.429199
2525.195606,627,415.678712
2728.623413,1000,416.855055
2126.607085,557,417.072059
963.384558,721,418.083563
3443.331539,1000,418.490081
1602.711362,547,418.708085
979.760149,788,419.960603
2479.03798,581,420.194607
2961.323213,898,420.561122
2466.229054,697,421.870663
3097.464654,757,422.230297
3204.252585,1000,423.577344
2369.272283,1000,424.049734
2970.30095,1000,425.39938
2491.887036,602,425.651895
2955.441557,776,425.954899
2607.234983,662,427.228402
2170.003138,688,427.514935
1968.685281,670,427.785935
1801.326438,598,428.862267
2000.993666,799,429.201266
2664.68703,636,429.450266
1037.665123,307,429.571793
2379.970334,592,430.685591
2783.408776,617,430.930528
2741.078206,653,431.187077
2357.857998,593,432.279307
3821.097195,1000,432.693433
3191.016136,767,432.998981
2700.139473,605,434.141668
1962.378081,872,434.560846
1509.908276,989,436.074055
1509.985905,848,436.573582
1693.901914,972,438.048762
1300.184006,769,438.383765
1182.168587,668,438.720289
3098.29658,732,440.026278
2333.110069,549,440.339278
1188.447434,658,440.682808
2497.297943,1000,442.26224
2830.202451,759,442.722462
2810.757083,1000,444.314297
2615.809617,671,444.613998
3006.208149,1000,445.015926
1787.463995,902,446.339776
2679.034204,651,446.597339
3018.945719,706,446.876984
2481.197224,631,448.022501
2323.016756,565,448.246521
2794.809017,1000,449.513576
2838.190296,1000,449.930001
2390.983187,538,450.143073
3680.19474,904,451.34832
2661.897565,1000,451.778939
2639.926777,593,452.925273
2561.930054,1000,453.366096
3296.401876,948,453.741443
1827.04184,625,454.899585
1808.848537,1000,455.332582
3418.004281,1000,456.646491
2127.039552,600,456.881489
3059.857608,1000,458.090576
3036.680816,1000,458.499106
3071.582394,1000,459.703766
3168.785572,837,460.088778
3178.251156,1000,460.501329
3398.69974,1000,461.843354
2105.795663,1000,462.228865
2345.566735,1000,463.403403
2500.410635,599,463.64392
1844.757758,936,464.985582
1389.378935,775,465.319584
3058.581905,844,465.657101
3089.204488,1000,466.975856
2205.625144,1000,467.418379
3396.201144,954,468.570962
2590.986695,1000,468.961399
2686.754298,687,470.14886
2283.629248,581,470.420884
3183.447857,892,470.809403
2307.602995,643,471.971902
3066.727477,760,472.2738
1793.090454,1000,473.395881
3430.099454,1000,473.799404
3204.189899,814,474.125414
2323.613977,607,475.160733
3047.007971,829,475.48474
3545.117196,972,476.71678
2624.390021,642,476.981404
3122.568045,678,477.249407
2649.939522,1000,478.569215
3047.289118,727,478.85272
2990.877025,855,480.159069
2769.153338,743,480.509596
2993.950651,810,480.841201
3056.170888,800,482.17228
2774.504461,636,482.456869
2846.251078,655,482.727321
2512.001885,675,483.907572
3403.640583,789,484.363353
2805.384298,670,484.648435
2717.864935,613,485.860835
2550.970596,611,486.112878
2425.681323,626,486.366434
2711.6165,628,487.630165
3681.005606,819,487.994524
2683.6674,629,488.2591
2283.194971,565,489.422337
2250.224489,613,489.703428
3206.81228,688,489.980893
2910.587903,803,491.262827
2952.060555,659,491.582934
2067.853374,490,491.792837
2668.884225,593,492.042086
2679.0856,627,493.275716
2665.722879,687,493.557235
2485.565141,607,493.871335
2632.682306,647,495.102688
2819.380946,695,495.375685
2501.113471,651,495.627199
2264.876688,534,496.599734
2511.164048,610,496.850735
3243.873629,1000,497.247737
3019.945465,667,498.491253
2476.973439,658,498.763789
2169.701679,508,498.992774
2871.24151,681,500.241914
3353.356378,1000,500.659248
2411.598085,594,500.895906
2577.172113,636,502.088989
2484.730107,631,502.358557
2056.592329,537,502.57468
2452.272981,589,503.756926
2436.711632,578,504.066745
2629.950044,701,504.425329
2246.923108,590,504.657904
2515.244262,582,505.845021
2275.333971,582,506.083063
2611.274257,631,506.343624
2264.347857,529,507.497801
2211.39625,550,507.736431
2177.385367,528,507.957005
2270.115086,574,508.243175
2641.283005,664,509.49227
2943.560325,655,509.764417
2486.844204,603,510.012862
2426.341218,600,511.200311
2466.606311,553,511.454351
2833.259488,664,511.713874
2617.453612,686,512.851919
2646.236771,634,513.137925
2622.424709,596,513.372922
2550.075581,628,513.618439
2208.659563,515,514.639483
2477.543839,604,514.874323
2064.791151,493,515.066327
3831.358215,869,516.161832
2170.140467,492,516.355832
2859.743484,648,516.607347
2657.694348,1000,517.788861
2394.735235,595,518.027859
2597.747091,595,518.268857
3611.78218,843,519.649053
2876.231429,647,519.915871
3552.893156,813,520.314264
3289.19553,734,521.607642
4266.581576,926,521.999995
2317.742819,617,523.122955
2722.702912,688,523.420492
2490.450066,558,523.725257
2680.136847,637,524.034982
2194.429307,533,525.148316
3577.853079,893,525.497859
2046.161166,506,525.699384
2304.139451,547,526.785618
2420.655909,602,527.021154
2571.996015,584,527.25018
3017.758642,838,528.492802
2682.856729,614,528.740842
2971.189999,761,529.051252
2744.13324,736,530.213241
2844.751162,700,530.50178
3344.258456,757,530.800293
2891.005454,634,531.959863
2388.334627,586,532.19489
2464.024709,573,532.447453
2259.330939,573,533.593032
2337.164787,600,533.861512
2287.414581,579,534.186427
2292.754069,560,534.479808
2706.30877,723,535.689258
2521.632648,600,535.93026
2133.482061,545,536.153259
2548.412989,616,537.47777
2894.6131,613,537.746284
2503.817037,580,537.981284
2521.94433,640,539.12131
2234.920192,564,539.380308
2294.770821,586,539.639582
2246.869141,561,539.925536
2407.3274,611,541.209848
3201.828225,773,541.532362
2966.802788,663,541.809362
2579.196372,604,542.866876
3071.990243,657,543.126879
2558.234104,619,543.379878
3142.179396,714,544.48119
2870.495201,662,544.750705
2112.592309,554,544.964481
2510.954766,613,545.97159
3424.291376,800,546.302027
2297.96755,539,546.507141
2841.360143,652,547.515881
2567.65261,700,547.821422
2627.978966,670,548.0805
2741.863562,664,548.333046
2204.836036,549,549.337198
1960.487723,576,549.555734
2635.888256,686,549.820769
2863.384325,658,551.070791
3082.070522,674,551.340323
2483.809431,607,551.582835
2785.024804,619,552.714367
2941.368476,666,552.977366
2564.893502,621,553.220392
2598.058782,616,554.309471
2990.754851,685,554.593987
2660.100973,712,554.870819
2483.154985,606,556.009333
2621.627502,664,556.308336
1809.584566,584,556.556875
2861.699257,641,556.866875
3118.897161,771,558.077392
2885.464895,658,558.335391
2295.682934,563,558.556909
2331.282341,576,559.671079
2957.482596,785,559.982956
2778.179818,692,560.255956
2174.617309,557,561.507473
2443.34962,619,561.77598
1049.149771,351,561.912981
2778.819008,1000,563.195493
3105.939262,1000,563.59301
2322.113059,562,563.815006
1088.060501,391,564.871041
1037.261641,352,565.02604
1955.845478,564,565.275038
2354.917609,651,565.553554
2828.520197,650,566.885757
2662.2212,747,567.187755
2192.737209,582,567.418755
2650.148243,642,568.460269
2158.175497,579,568.692784
2195.574794,624,568.933671
2152.892502,560,570.041198
2220.083333,565,570.308196
2599.294037,616,570.54671
2608.586772,624,570.786712
3893.298107,1000,572.046225
2534.777867,624,572.288224
2318.941059,623,573.407254
1086.4421,340,573.561771
2349.433852,618,573.806769
2506.915083,665,574.073015
1068.442691,355,574.212635
2172.21163,587,575.304348
3266.971,693,575.56986
2301.064004,571,575.789859
2730.942834,723,576.887373
1129.543282,352,577.024373
2263.016531,548,577.240372
2585.090285,620,577.489375
2611.148249,622,578.619404
2983.023809,753,578.924052
1070.157827,336,579.058052
1260.167543,366,579.207053
2376.348024,604,580.240444
1255.709173,379,580.386446
2115.719851,595,580.616959
2206.420832,611,581.61347
2831.114948,614,581.867471
2570.550617,619,582.10347
2772.561217,624,582.344474
2807.881784,741,583.435983
2340.409498,556,583.659497
1155.105599,391,583.813497
1189.810663,356,583.95666
2407.656457,649,585.182156
2321.544556,618,585.42618
3215.887067,843,585.754695
2738.186143,596,586.960207
1993.274386,507,587.157207
2156.840671,587,587.385207
2062.394958,600,588.493722
2065.003383,535,588.722233
2133.966201,555,588.941568
2397.746574,656,589.196568
2496.879245,649,590.342036
2425.949358,653,590.61555
2478.969148,673,590.891551
2147.84427,583,592.044064
1110.118263,361,592.184065
2354.235584,632,592.448064
3283.812444,860,593.669092
1948.109383,572,593.945333
2928.697396,696,594.330851
2236.651471,604,595.423296
2259.597705,657,595.711812
3335.047,1000,596.124815
2067.334539,538,597.245327
1936.157768,513,597.475328
2523.64962,616,597.725852
2511.017165,619,597.984848
2224.295456,546,599.112007
2545.067572,638,599.392006
1961.661147,500,599.600517
1954.060867,575,600.754912
2062.684346,563,601.006914
2641.555177,623,601.258432
