#{"t_start": 1775152015.124812, "env_id": "None"}
r,l,t
104.489125,133,88.379546
105.871328,133,89.340449
108.220942,132,89.420033
106.713907,133,89.503833
108.392713,132,89.570207
104.544253,132,89.635886
104.924382,132,89.703033
105.438971,133,89.770169
103.992843,133,89.840163
105.729206,133,89.909242
102.042089,134,89.976796
104.871997,134,90.042876
101.267485,134,90.10973
106.747913,133,90.311208
105.968261,132,90.473784
104.977005,133,90.562754
107.332367,133,90.653382
105.469016,133,91.664234
106.59409,132,91.749985
105.718908,132,91.823242
104.263393,133,91.8928
105.728996,133,91.960389
106.757694,133,92.025682
107.084785,132,92.091734
108.040245,133,92.158073
104.328788,133,92.224301
108.546436,132,92.290846
106.570906,133,92.35819
107.12115,133,92.424674
106.54987,132,92.491247
101.932845,133,92.559683
106.207282,133,92.625289
104.535286,132,93.638292
107.352717,133,93.724383
107.543376,132,93.806157
104.107918,133,93.873793
105.371938,133,93.940631
104.583579,132,94.008421
103.967787,133,94.07449
108.452712,133,94.140754
106.356094,133,94.208
105.493437,132,94.273558
107.744441,133,94.338866
107.913872,133,94.405558
105.983882,133,94.485421
104.936567,133,94.564214
107.588832,132,94.637739
105.359298,132,95.598862
109.455098,132,95.682817
103.232697,133,95.765409
103.468391,133,95.838705
103.930164,133,95.904906
107.12679,132,95.971177
106.813803,133,96.038844
107.729099,134,96.105668
104.7629,133,96.172632
108.833695,132,96.244709
102.882756,133,96.31068
108.796992,133,96.378405
106.093089,133,96.445001
105.81117,132,96.510988
104.550516,133,96.577831
106.812553,132,96.642621
106.100436,133,97.620624
106.662453,132,97.7017
107.908409,133,97.782639
105.654686,133,97.85087
104.911461,133,97.919001
106.261548,133,97.985165
107.155204,133,98.052761
106.716227,133,98.119976
107.050269,133,98.185539
104.057144,133,98.252735
104.528492,133,98.320302
107.710693,133,98.386929
104.968122,133,98.454127
103.797815,133,98.52118
107.140131,133,98.588904
107.187489,133,99.54733
108.458796,133,99.632871
107.923537,133,99.713947
107.361021,132,99.781214
105.541539,132,99.849827
106.977004,133,99.917616
107.546934,132,99.98417
107.715108,133,100.050729
107.285868,133,100.116796
105.685169,132,100.184508
107.956232,133,100.251563
107.479123,133,100.317128
106.964135,133,100.383666
107.554129,132,100.44982
106.359161,132,100.516384
109.243224,133,100.582937
107.402107,132,101.555444
106.184773,133,101.642535
105.732583,133,101.719687
106.825602,133,101.785771
104.358446,132,101.852939
105.776776,132,101.920557
106.645345,132,101.987112
107.203526,133,102.054173
104.796484,132,102.11974
105.277757,133,102.187818
103.285247,133,102.253087
108.676837,133,102.319499
106.269403,133,102.385644
107.383871,132,102.451534
105.870068,133,102.518757
107.09245,132,103.483075
105.699579,132,103.568757
102.923955,133,103.654274
102.627479,133,103.725923
110.224919,133,103.792628
105.931157,132,103.857492
107.050767,132,103.924563
107.961935,133,103.993325
104.547124,132,104.058259
106.985461,132,104.1242
105.987222,133,104.1934
107.933466,132,104.260547
108.716317,133,104.325607
107.904922,133,104.391948
107.70721,133,104.459248
108.261391,132,104.525886
108.541818,133,105.720493
106.840983,133,105.805936
109.387056,133,105.881019
105.098237,132,105.948087
107.064856,132,106.015704
106.108342,132,106.081791
104.162425,133,106.147381
107.396827,133,106.214072
106.501234,132,106.281021
106.611782,133,106.35008
106.645364,132,106.415965
107.074438,132,106.48271
105.647279,133,106.548985
107.248535,132,106.615746
108.373412,133,106.681199
107.277053,133,107.656405
107.380309,133,107.744504
107.890652,132,107.824874
108.304163,132,107.890672
105.408911,133,107.980394
108.292392,132,108.050995
105.114631,133,108.119081
107.285786,133,108.184435
105.00702,133,108.251576
104.22275,133,108.364535
109.485095,133,108.431092
105.710516,132,108.496645
105.43452,132,108.561745
109.226874,133,108.629698
105.005321,133,108.69625
104.765525,133,108.761799
106.370075,133,109.738586
106.873806,132,109.823824
106.379445,132,109.897383
107.445553,132,109.964443
105.460265,133,110.032491
109.746833,132,110.099051
105.694922,133,110.167161
106.769899,133,110.235032
106.686682,133,110.301077
108.735036,133,110.368179
104.320445,133,110.435256
109.09596,132,110.501301
105.643502,133,110.569853
108.757599,132,110.635411
107.920772,133,110.702456
106.551261,132,111.737797
107.560144,132,111.82398
108.504787,132,111.905047
107.496278,132,111.972603
108.131683,133,112.040661
110.31845,132,112.109428
105.260209,132,112.17606
107.487179,133,112.243118
107.362954,133,112.310166
107.99248,132,112.375735
109.672755,132,112.441283
107.601408,132,112.508834
107.524407,132,112.575891
105.45935,133,112.642452
107.326949,133,112.708576
108.567669,133,113.664269
108.394972,132,113.929315
106.853183,132,113.995871
110.021815,132,114.062786
108.334121,132,114.128862
106.781785,133,114.194426
106.048519,133,114.26177
108.128263,132,114.326334
106.78581,133,114.393175
110.319676,133,114.4654
105.555029,133,114.535037
108.126717,132,114.603387
106.540933,132,114.669864
109.908897,132,114.742473
109.342827,132,114.814178
111.773712,132,114.886428
108.395438,133,116.260717
107.787198,132,116.346885
108.084749,133,116.467252
106.765514,132,116.532378
109.591913,132,116.597998
108.515663,132,116.667136
110.515633,132,116.733791
109.927987,132,116.800405
105.385338,133,116.867487
108.632832,132,116.933317
108.962577,133,117.000403
108.895907,132,117.067237
107.943158,132,117.140548
108.470739,132,117.238646
106.126586,132,117.326356
108.875383,132,118.318573
106.476362,132,118.40466
109.631731,132,118.49025
109.54755,132,118.560333
108.343582,132,118.625077
106.251386,132,118.691125
103.491945,132,118.756736
110.926784,132,118.823596
107.236424,133,118.894928
106.440572,133,118.96174
106.442642,133,119.027331
107.341941,132,119.096504
109.583448,132,119.16159
109.474538,133,119.230561
106.925442,133,119.295922
103.103793,133,119.361574
108.972638,132,120.557645
105.937656,132,120.644533
106.823461,132,120.729725
108.595074,132,120.796455
108.514778,133,120.864154
108.384895,132,120.931728
110.497278,132,120.997877
107.687148,133,121.064974
108.603285,133,121.131085
110.228134,132,121.197582
108.44793,132,121.263667
108.320973,132,121.328224
108.120292,132,121.3993
107.87,132,121.465391
110.525693,133,121.530768
107.300286,132,122.538882
111.72855,132,122.623496
110.16333,132,122.70912
107.254136,133,122.78432
109.832031,132,122.849744
109.538765,133,122.915303
104.996855,132,122.981034
108.195791,132,123.048283
108.27139,133,123.115656
109.976315,132,123.181227
109.975177,132,123.247338
108.30347,132,123.314959
108.597786,132,123.380552
109.509015,132,123.446293
109.25748,132,123.512847
107.855895,133,123.579823
106.89417,132,124.555536
110.916699,132,124.639112
107.036943,132,124.716778
110.571053,133,124.783426
108.731857,132,124.868637
107.181934,133,124.956001
108.154176,132,125.02511
111.898548,132,125.093202
109.139855,132,125.160318
107.688882,132,125.229923
108.158869,132,125.295997
106.951873,133,125.362579
108.238134,132,125.428686
108.575281,132,125.496757
109.072176,133,125.56335
109.979603,132,126.543167
111.799537,133,126.62724
109.672528,132,126.710813
106.400468,132,126.780939
109.618301,132,126.845798
111.842565,131,126.912217
109.531927,132,126.976869
106.397119,132,127.043685
107.767544,132,127.112415
108.018312,133,127.2087
109.733604,132,127.294862
110.827396,132,127.387919
104.692863,133,127.487761
111.389121,132,127.580077
109.523944,132,127.673687
110.231638,132,127.740291
109.766741,132,128.704088
111.55832,132,128.789244
109.175808,132,128.867919
111.107102,132,128.936126
109.078972,133,129.002466
108.792745,132,129.067559
109.196112,132,129.136694
108.551902,132,129.203315
113.724556,133,129.270921
108.219156,132,129.339049
110.160445,133,129.406168
107.692417,132,129.474304
110.018958,132,129.541002
109.581657,132,129.608139
108.975448,132,129.676007
110.052559,132,130.638364
108.748716,132,130.727814
110.77692,132,130.809402
110.418553,132,130.879527
111.553144,132,130.947273
107.389747,132,131.012985
111.45876,132,131.080605
110.737976,132,131.147223
108.650886,132,131.214674
109.253888,132,131.280122
107.738187,132,131.347229
107.896622,132,131.41348
107.827223,132,131.481201
109.259924,132,131.548339
109.356458,132,131.61497
109.916452,132,131.682286
111.137024,132,132.668877
110.161591,132,132.754058
109.748455,132,132.832202
108.295956,132,132.898549
109.411506,132,132.964181
112.005717,132,133.030253
108.452725,133,133.098576
108.506998,132,133.167283
112.360464,132,133.232488
110.698764,132,133.298066
110.694799,133,133.364717
110.479307,132,133.432343
109.912429,132,133.499477
110.26794,132,133.567163
110.342409,132,133.633731
111.543096,132,134.58643
111.370818,132,134.671508
107.696102,132,134.755658
109.592866,132,134.825802
110.403472,132,134.895931
109.716696,133,134.965383
109.139944,132,135.039634
110.767076,132,135.120313
112.937672,132,135.266226
109.516984,132,135.490734
109.216462,132,135.578359
108.551221,132,135.659481
113.005514,132,135.741432
111.359819,132,135.828609
109.943619,132,135.910691
111.071056,132,135.976979
112.419116,133,136.947373
111.300533,133,137.035036
110.740865,132,137.11389
109.580685,132,137.208599
109.362116,132,137.29544
113.362305,133,137.387076
112.809041,132,137.484569
111.018455,132,137.573793
110.754137,132,137.659698
110.964114,133,137.728685
112.794799,132,137.795777
112.475105,132,137.862087
111.838949,132,137.930561
110.603214,132,137.997694
112.345147,132,138.062765
112.560878,132,139.019263
112.780908,132,139.100466
111.667029,132,139.185565
108.82011,132,139.256618
108.897127,132,139.322456
107.931403,133,139.389143
109.398527,132,139.457383
109.7203,132,139.522463
109.341794,132,139.58904
112.153934,132,139.655395
112.733168,132,139.721455
111.744769,132,139.78909
112.286806,132,139.854437
110.952137,132,139.920497
111.084353,132,139.990149
112.66236,132,140.058437
112.417655,132,141.030228
112.164044,132,141.115407
111.584263,132,141.198168
108.91949,132,141.263777
110.847933,132,141.330426
112.027991,132,141.395508
108.525723,132,141.466829
110.756213,132,141.532396
111.106652,132,141.599058
109.13531,132,141.664141
110.503759,132,141.732284
112.651976,132,141.798386
110.51817,132,141.863682
110.688972,132,141.92974
111.189136,132,141.994255
111.669903,132,142.969874
108.454369,132,143.050941
112.098791,132,143.134886
111.198212,132,143.206553
108.946498,132,143.272179
110.411875,132,143.339243
112.693612,132,143.404109
110.540036,132,143.470692
110.276234,132,143.536408
112.948518,132,143.602289
112.29721,132,143.667896
113.084308,132,143.734251
111.798781,132,143.800428
110.712954,132,143.865512
111.097915,132,143.932076
111.566922,132,144.017914
111.529362,132,144.994735
109.52457,132,145.078883
111.118064,132,145.163215
109.656307,132,145.233389
109.056069,132,145.298598
113.745058,132,145.364193
109.158698,132,145.430292
112.802102,132,145.495371
109.866608,132,145.56052
111.13117,132,145.627157
110.686348,132,145.693365
110.935835,132,145.758926
112.670806,132,145.826108
109.034857,132,145.892181
111.480438,132,145.957756
110.951952,132,146.910184
112.643414,132,146.990452
112.023734,132,147.073538
112.973494,132,147.160297
111.771831,132,147.26141
111.956166,132,147.345929
109.822735,132,147.432372
111.614541,132,147.526703
111.797163,132,147.615768
111.698061,132,147.694057
111.740844,132,147.761226
112.926219,132,147.828371
108.669031,132,147.902963
109.806635,133,147.971077
111.231992,132,148.037885
113.124688,132,148.102964
107.875163,132,149.072287
111.451979,132,149.156151
112.699877,132,149.239577
111.98623,132,149.304551
111.341866,132,149.373676
108.968252,132,149.439278
114.032446,132,149.505923
109.636083,132,149.573871
113.474374,132,149.640561
108.717352,132,149.707707
111.973774,132,149.774837
111.280699,132,149.840947
109.898793,132,149.91472
111.37401,132,149.981304
111.202236,132,150.046877
110.768585,132,151.237173
113.040093,131,151.32227
112.674585,132,151.409402
108.716425,132,151.480219
113.149015,132,151.551826
113.338548,132,151.622932
112.495905,132,151.69004
109.853793,132,151.756649
113.208449,132,151.821286
110.984725,132,151.888099
110.020095,132,151.956353
113.229658,132,152.022118
111.289566,132,152.095302
111.53052,132,152.162927
112.73649,132,152.229083
110.999292,132,152.294279
112.369507,132,153.265369
114.339016,131,153.349476
114.319714,132,153.430566
112.596792,132,153.498762
111.012909,132,153.566385
114.576286,132,153.632
109.457446,132,153.700124
114.150493,131,153.765755
110.577392,131,153.831924
112.24425,132,153.897408
110.199641,133,153.965116
112.114062,132,154.032192
109.964988,132,154.097802
112.616376,132,154.164466
112.425084,132,154.229124
112.198334,132,155.185881
113.104254,132,155.273971
113.791457,132,155.359045
113.601956,132,155.430914
114.751239,132,155.496732
113.218579,132,155.562835
