#{"t_start": 1774673556.3103218, "env_id": "None"}
r,l,t
454.336892,333,1.181867
453.978421,234,1.267063
1874.295578,1000,1.633049
1481.64912,1000,2.745376
795.400253,390,2.890411
1480.251888,1000,3.289202
1577.865836,1000,4.438391
1451.095083,927,4.780463
1600.474573,1000,5.99236
781.983737,278,6.095721
1342.065701,722,6.364282
351.523303,270,6.462717
1575.986219,1000,7.632782
1557.482372,1000,8.002542
1255.4777,898,9.131591
1825.78351,875,9.465226
949.41795,348,9.591513
1967.088294,1000,10.764331
961.285501,300,10.874414
1777.534111,1000,12.010192
789.641914,306,12.13758
1328.118777,814,12.437818
845.913932,265,12.533965
942.892662,314,12.649429
1491.343865,1000,13.803461
1652.259564,1000,14.173404
1197.839661,1000,15.364035
807.219782,259,15.458793
772.618576,244,15.548943
1502.596788,1000,16.704488
1371.904793,825,17.019335
1330.708557,931,18.133379
1756.713415,778,18.45325
741.508903,251,18.546042
1640.755757,1000,18.915221
825.566638,278,19.792524
1397.505969,639,20.040141
2023.42424,947,20.389709
1741.723487,1000,21.55526
873.571664,291,21.663191
989.772249,441,21.827635
1955.649169,1000,22.976919
1975.959586,836,23.289467
1668.844788,1000,24.451749
2012.113074,1000,24.828626
1048.579884,386,24.971667
1705.98828,1000,26.200122
1564.732439,1000,26.568809
2127.681383,1000,27.729702
1926.626896,1000,28.100517
989.547449,360,28.233037
1801.602576,1000,29.388482
1715.926443,1000,29.758934
1142.876679,396,30.686955
1209.495526,538,30.89404
1743.742649,1000,31.265822
1772.798127,652,32.277935
2100.210871,1000,32.653983
1101.924694,407,32.805425
1859.676086,1000,33.981436
1083.096057,462,34.153712
1939.211565,779,34.442948
1544.561683,778,35.556606
1223.066006,651,35.797919
2200.220375,1000,36.949873
2083.222307,1000,37.332916
1509.890738,601,37.554638
1716.750421,836,38.638839
1357.616385,631,38.873575
1459.6649,561,39.081328
950.95965,316,39.96124
1840.162274,1000,40.347672
1962.340467,915,41.445493
2059.511372,872,41.799853
1848.510728,1000,42.193794
1070.843146,387,43.1246
1698.72019,1000,43.506609
942.332664,357,43.639992
1146.187836,472,44.614714
2157.019245,1000,45.01754
1835.061645,875,45.351491
1032.871879,404,46.320467
1275.90282,530,46.526007
779.857037,279,46.629838
2109.045137,1000,47.001229
1741.855776,1000,48.162547
1863.149018,730,48.433079
1031.817591,352,49.355166
989.11276,329,49.51458
1257.380677,464,49.688532
867.50318,280,49.792456
2167.13975,1000,50.950964
854.87242,301,51.076208
1812.251914,1000,51.456193
1118.357873,373,51.594377
1161.95343,457,52.546126
1147.701305,377,52.703898
2045.624133,995,53.07338
1259.316632,471,53.248867
1656.369755,697,54.313409
1855.575755,889,54.645273
1038.448732,361,54.780043
1147.687908,658,55.867974
905.334337,280,55.973085
1619.32679,641,56.22089
1621.683431,629,56.456029
1183.937777,391,57.424153
871.183903,277,57.529476
1860.355248,809,57.833086
1287.559679,597,58.842024
1382.094702,519,59.05512
954.707145,294,59.165964
1339.100393,477,59.348439
1565.92897,540,59.548598
1998.02861,1000,60.709051
1010.720309,308,60.824345
982.974605,350,60.955116
970.402283,313,61.071919
1514.735425,626,62.122972
1215.715547,428,62.290894
1321.004216,511,62.481972
980.483227,349,62.611804
1154.311564,447,63.547935
1294.638977,469,63.736187
2097.399076,820,64.04406
1661.669179,991,65.226932
1114.432091,426,65.402738
1070.947488,385,65.544817
1759.062937,685,65.80097
1250.450769,769,66.900879
1301.28118,452,67.069738
1645.834606,878,67.393113
994.434723,365,68.331759
1552.677879,1000,68.72578
1325.739209,659,68.971909
1239.261526,382,69.891917
1449.018788,655,70.147744
1070.91992,497,70.33275
1241.669563,486,70.5127
1157.145865,525,71.484598
952.537617,303,71.611431
1197.092386,435,71.772808
1213.347331,630,72.005831
1634.239049,907,73.142481
772.372989,255,73.236738
880.811444,307,73.351764
938.12087,305,73.466636
2056.820276,823,74.556721
1104.843556,371,74.707474
1126.751982,465,74.882576
1064.469216,352,75.018759
844.677556,279,75.125425
1321.117467,508,76.096642
1728.658306,845,76.435747
2151.270952,1000,76.807353
1041.283036,393,77.796026
1514.994314,585,78.022541
987.871972,348,78.152395
1104.084579,418,78.307147
1683.852891,631,79.311428
1090.655166,377,79.468244
1275.087086,447,79.634657
778.156243,264,79.733436
1031.133848,387,79.87878
988.043096,327,80.001545
1242.419043,534,80.98722
1750.663507,769,81.277439
1190.438542,496,81.462429
789.673022,286,81.569171
1123.564864,416,82.529792
1596.001132,666,82.789181
1012.250494,373,82.929081
1282.264135,625,83.161529
1045.127433,363,84.105481
1239.263193,598,84.334057
918.385277,301,84.445377
926.615403,309,84.559761
1654.148725,634,85.616295
1704.923163,676,85.891109
1890.060725,783,86.179372
847.14408,278,86.283203
1743.517185,1000,87.458238
1153.348559,472,87.632259
1837.990772,769,88.685135
1507.966713,1000,89.071965
867.732616,319,89.189792
1209.916975,396,89.335283
1052.056439,376,90.264008
1069.641048,425,90.446009
1456.129372,543,90.647261
1137.351685,421,90.803269
1601.450516,628,91.813113
1022.844352,359,91.9588
912.774615,315,92.075986
1087.693401,386,92.217992
1282.123972,441,92.380899
1374.701573,458,92.550761
1917.368551,1000,93.725764
1927.760087,1000,94.097063
1132.296334,404,95.114832
1489.649046,515,95.323091
2080.446133,1000,95.696994
1038.984674,1000,97.164939
1569.984291,1000,97.556849
1434.377515,1000,99.002071
1118.063468,369,99.154934
2000.318172,1000,100.484532
1858.545007,1000,100.920503
2472.318782,1000,101.312031
1424.007062,1000,102.864624
1534.253883,630,103.134547
1286.162382,641,104.350494
966.970017,514,104.593394
1675.234002,1000,105.017542
1920.402824,972,106.437219
1890.719575,1000,106.878783
1848.434365,1000,108.196932
2011.673139,1000,108.655297
1216.569745,537,109.720558
2068.613527,1000,110.128879
1931.759229,1000,111.388325
2154.553642,1000,112.113245
1679.171194,1000,113.520287
1099.4005,476,114.070289
1264.304184,431,114.235711
2096.159721,850,114.560497
1331.961871,405,115.597977
958.67985,340,115.752172
1699.831194,608,115.984531
1733.274139,755,116.308146
2044.844487,759,117.647275
1618.174813,634,117.909153
1592.570232,563,118.141896
1177.803631,410,119.245508
798.957404,469,119.480977
543.499228,377,119.646914
1983.474821,805,119.948481
1502.410547,669,121.208884
1939.570364,1000,121.636575
898.147987,498,121.836993
2344.974054,942,123.162221
1917.427836,1000,123.541297
2085.14245,1000,124.919637
803.979037,598,125.234303
1877.742785,1000,126.590636
1090.62699,340,126.741956
1474.799133,713,127.123797
1530.251413,587,127.355028
504.889907,381,128.487348
1239.391732,471,128.684761
1681.300657,852,129.032062
1699.909014,773,130.33753
1289.515523,477,130.530277
2016.176835,797,130.831824
1427.991157,502,131.972661
2122.231768,717,132.296076
2094.594041,1000,132.697187
2205.974038,1000,134.001595
1671.036098,574,134.223924
1978.45098,860,135.492599
839.582162,573,135.769436
1292.337816,573,136.002414
2170.582909,1000,137.535493
1534.264721,527,137.826302
1726.553546,845,138.232644
1080.102846,406,138.397227
1480.164597,491,139.537661
1375.558945,390,139.719568
1314.113822,493,139.910546
1293.32751,481,140.09846
2088.952669,1000,141.518435
1288.102278,660,141.783695
2181.090398,1000,143.212429
2020.856812,1000,143.648154
2026.422162,717,143.983501
1303.94492,444,145.139854
1388.225517,587,145.451771
2617.194436,959,145.859541
1656.371745,574,147.056005
666.646491,476,147.247769
2381.447832,919,147.618293
1865.612851,617,148.780151
2468.854988,1000,149.179836
1574.170615,508,149.376312
2094.830171,714,150.69108
