#{"t_start": 1774894682.995108, "env_id": "None"}
r,l,t
444.516875,200,88.843608
411.523837,255,88.955837
332.096294,305,89.077253
417.160852,241,89.200577
424.477881,223,89.30368
1030.51057,597,90.580753
423.146831,247,90.68572
632.820996,253,90.81205
474.340322,216,90.942318
-204.199808,581,91.210945
374.119394,218,91.301315
476.076072,262,92.391249
294.815544,314,92.535543
448.667722,355,92.682734
349.78396,229,92.774974
55.997219,622,93.045019
477.152556,249,93.155937
442.962419,411,94.293817
489.418131,255,94.397324
380.272471,222,94.488494
292.046844,411,94.660826
629.583815,362,94.809249
462.392701,268,94.924482
443.068029,256,95.945098
502.72761,294,96.093172
34.612054,323,96.235209
454.735109,333,96.379982
386.679678,366,96.532123
552.546808,443,96.724342
603.8981,272,97.770196
326.180682,204,97.87281
458.034202,237,97.97937
555.063385,378,98.130173
344.650939,234,98.22342
414.119783,369,98.425629
511.82183,216,98.544389
396.678998,195,98.659136
523.086922,326,99.761754
400.416778,385,99.943078
442.451942,204,100.023221
655.113258,398,100.185794
168.275216,348,100.324804
528.963789,397,100.482443
386.84695,209,101.494619
174.612891,229,101.608824
147.058622,371,101.762579
564.019499,411,101.929544
414.893029,304,102.051452
-92.543918,510,102.255601
447.317909,287,103.324221
473.149086,368,103.493704
473.54035,290,103.608647
613.537168,210,103.693055
402.727545,325,103.822125
482.740062,533,104.035657
497.825206,273,105.067352
737.240464,577,105.329412
523.38593,423,105.53043
-40.784943,623,105.804782
422.494153,316,105.974216
151.806335,355,107.090047
554.790669,533,107.327468
329.141537,242,107.428445
413.661781,281,107.541488
353.205311,292,107.663373
738.466171,477,108.807256
582.160055,297,108.957018
623.447078,316,109.082675
423.697503,345,109.219656
527.846434,465,109.405546
292.200552,355,109.549639
302.743951,260,110.604219
182.698111,410,110.810422
408.997743,216,110.906401
542.178657,284,111.045416
529.968637,235,111.154035
227.537045,405,111.333325
311.67651,320,111.470887
301.763539,375,112.559038
171.120531,451,112.749327
534.066664,839,113.088378
135.009207,370,113.235562
127.383576,291,114.280945
345.101982,326,114.431182
429.518776,348,114.578617
342.355522,251,114.687965
360.017942,217,114.774887
215.884591,426,114.943518
503.719379,308,115.980181
412.227505,321,116.144013
539.493677,428,116.317101
369.661575,207,116.398592
512.509632,324,116.529276
382.639409,299,116.648994
393.018761,257,116.754308
134.277678,314,117.832251
293.964933,301,117.976955
1335.408817,677,118.252599
564.42809,345,118.451245
494.922887,294,118.609042
384.170231,455,119.769741
457.604152,422,119.961963
245.682082,343,120.104324
150.168836,470,120.299443
366.699057,326,120.427931
349.274243,276,120.549732
437.039319,423,121.745197
248.990264,353,121.906934
677.890631,302,122.045235
378.211654,473,122.265299
252.70062,216,122.355273
468.509589,282,122.4779
286.37145,364,123.631971
429.97241,431,123.838141
1188.381566,533,124.078831
390.761151,289,124.204734
673.683484,356,124.355871
451.179281,538,125.570084
432.458203,357,125.716003
416.191675,371,125.866746
295.109587,256,125.969929
517.339562,236,126.068592
1265.774348,598,127.258924
79.934788,554,127.517901
167.076049,415,127.720794
427.873173,476,127.935198
313.140678,183,128.008826
686.706608,503,129.225676
598.65799,274,129.350441
422.230161,190,129.428095
456.893602,335,129.570678
567.905743,472,129.77395
463.455301,260,129.883534
612.011961,543,131.063624
386.688415,540,131.302882
499.350792,324,131.440515
191.673374,378,131.602246
498.058401,365,131.769078
112.877979,352,132.864572
437.58389,281,133.000198
119.13945,356,133.151752
456.615452,355,133.301351
339.387852,394,133.464695
389.61099,438,133.645319
490.931565,371,134.760623
576.592062,316,134.897531
442.878797,307,135.025982
665.211676,534,135.255672
445.158687,338,135.396823
787.272416,385,136.583127
596.607585,351,136.749825
737.367219,429,136.927125
248.008203,558,137.164462
333.151229,363,137.311706
204.594924,344,138.409266
396.267238,362,138.60498
1290.120217,1160,139.116552
616.425458,332,139.252302
444.203794,480,140.425011
661.567899,298,140.548232
630.143552,512,140.757794
615.201913,308,140.888128
1226.297005,527,142.042529
612.882805,353,142.21931
457.866382,349,142.367201
540.35807,256,142.472912
391.292472,384,142.629695
886.346599,604,142.882991
1028.309084,533,144.059503
1054.222081,431,144.238423
347.27562,296,144.361521
595.543371,334,144.503477
614.562561,339,144.647287
1255.732895,440,145.773383
731.649553,564,146.01496
836.393018,427,146.193291
699.061398,697,146.479774
297.899409,311,147.551571
437.296449,374,147.727494
672.426388,542,147.965349
1216.853291,531,148.217437
628.21603,434,149.38319
1156.602789,395,149.578069
458.284738,655,149.848686
23.212902,348,150.017957
490.952831,213,150.105596
469.824067,588,151.347721
543.026146,525,151.592621
610.233851,526,151.814925
395.688209,367,151.970578
315.786316,362,152.127579
656.505223,525,153.307814
1056.944722,407,153.479673
740.896951,393,153.643164
699.638962,547,153.874906
609.290415,501,155.043325
907.077273,358,155.200171
1158.352867,485,155.399144
357.805073,282,155.512865
331.662421,397,155.67415
576.079258,333,156.732784
896.950933,438,156.939662
879.954731,458,157.125485
685.595988,910,157.493616
635.624408,418,158.654495
524.482791,269,158.779687
1103.030672,425,158.955033
581.680448,502,159.162346
678.540275,536,159.382466
187.095804,460,160.538719
559.699512,365,160.694485
597.789408,646,160.966414
780.971735,413,161.1337
427.539355,388,162.22662
530.360186,474,162.441454
457.837499,418,162.611241
456.769037,353,162.752965
869.767215,758,163.986413
476.564344,301,164.136652
548.29493,712,164.432877
746.941249,745,164.743593
1056.817611,416,165.875085
890.184492,461,166.104918
945.917451,525,166.363436
1083.830253,374,166.514866
616.96687,397,166.677316
413.21476,332,167.74486
1121.109071,617,168.008828
565.851452,561,168.243167
829.643253,424,168.468966
1090.038896,480,169.635339
892.558861,362,169.78759
511.825546,576,170.028498
677.159236,392,170.192442
549.718799,373,170.351852
626.901138,576,171.552294
376.997021,414,171.723531
292.529,303,171.84674
1065.67371,474,172.045089
565.661914,308,173.096767
10.987628,475,173.33042
500.029845,356,173.47616
526.965363,286,173.594058
667.538533,1014,174.913225
426.746979,339,175.079502
190.006748,501,175.284822
604.55936,321,175.416529
299.153672,344,175.556796
694.23444,336,175.693023
462.518223,347,176.761918
515.755139,522,176.989323
615.963635,261,177.099183
991.296511,350,177.243946
429.110001,312,177.37776
683.01464,289,177.504479
553.805612,493,178.70382
1148.99366,681,179.003372
388.658261,318,179.135257
641.435093,498,179.346108
754.496945,367,180.456637
642.029398,404,180.644536
784.98531,389,180.816343
879.407465,390,181.036983
546.86667,946,182.386995
861.193642,984,182.797392
496.51112,394,182.956169
-299.755801,602,184.161205
354.234104,415,184.342353
640.991794,379,184.497649
895.23304,544,184.720011
933.902677,607,185.888037
397.260421,486,186.114419
682.047269,445,186.300204
1114.588847,457,186.491812
421.206683,451,186.674609
621.257546,463,187.816776
639.500293,344,187.958622
725.995661,373,188.109325
644.18521,442,188.30709
611.437974,436,188.568217
891.879432,637,189.833208
566.922866,528,190.046079
1099.868622,958,191.359575
326.291341,290,191.504792
330.077435,309,191.639159
672.644142,389,191.794404
975.450509,839,192.148029
238.807336,756,193.401378
563.44678,332,193.538998
395.571638,310,193.665224
1136.6403,579,193.898709
680.410102,469,195.020216
274.34911,323,195.172087
1263.430242,721,195.472138
301.716314,278,195.592593
498.761897,1199,197.092994
259.12219,324,197.226123
707.307498,330,197.361988
1103.455089,833,198.641702
1318.952342,688,198.957666
527.295837,391,199.13209
480.752939,444,199.336451
775.649215,428,200.422338
454.744438,349,200.603323
494.518022,765,200.919151
715.046344,337,201.053872
107.891329,534,201.272715
722.640135,366,202.354795
698.899953,656,202.645925
1094.182369,503,202.854653
305.540984,314,202.986957
214.701623,445,204.100898
1063.727803,538,204.342681
681.009199,587,204.591939
1286.929733,823,205.84108
716.609045,348,206.011072
583.33289,486,206.210894
787.819038,477,206.403701
1259.066864,690,207.603051
1027.924922,412,207.806358
1531.338298,712,208.097947
828.263126,409,208.284629
570.109777,496,209.505684
1151.959811,575,209.801107
606.239676,309,209.934289
668.124556,318,210.066082
1943.274941,1500,211.659922
400.389694,500,211.867202
765.144796,676,212.143981
813.154463,415,213.263925
958.691385,455,213.463257
438.694155,301,213.58781
469.444139,462,213.786103
1088.077082,364,213.935949
1075.113635,536,215.078827
808.055228,549,215.316746
982.661102,394,215.481502
1416.949802,585,215.725826
917.040076,498,216.878655
1135.702952,381,217.044038
1017.606615,435,217.22717
1092.008471,406,217.398486
1000.392059,403,217.561901
422.252751,379,218.694307
884.108935,481,218.907186
941.407246,900,219.284372
173.85098,336,219.448526
604.009385,623,220.676322
715.220527,305,220.801034
517.082937,342,220.980389
1043.111069,420,221.199852
1174.298766,597,222.455786
687.147817,365,222.633876
213.618875,403,222.799764
564.410092,332,222.93836
748.134185,597,223.186383
527.170927,407,224.299256
629.302013,334,224.458928
1030.586441,583,224.705456
482.965335,368,224.857367
299.742706,415,225.025744
913.011828,396,226.165433
621.842495,444,226.359655
895.189502,664,226.636227
334.378271,439,226.81691
433.217474,290,227.849198
310.472718,321,228.009424
309.579832,431,228.194835
807.654851,407,228.408787
851.117936,332,228.606862
822.82885,677,229.902813
557.99666,371,230.07921
481.225749,470,230.28173
685.325639,326,230.417628
322.717512,290,230.535813
668.244319,373,230.690681
637.895089,489,231.859933
704.850403,360,232.00912
310.833162,269,232.122167
182.846129,416,232.293556
1772.870452,885,233.588696
445.299186,433,233.778934
656.272177,654,234.049926
721.395901,581,234.291049
793.640049,518,235.454749
1092.137114,587,235.705682
767.426616,422,235.879613
649.919548,293,235.998307
1095.501218,666,237.2098
1043.850475,409,237.381675
1230.699329,670,237.652688
1388.761566,948,239.015553
998.682859,524,239.232487
384.388865,420,239.403269
484.400743,359,239.546526
815.835036,480,240.718572
564.237295,364,240.910633
1769.100627,667,241.233851
452.59575,677,241.523429
581.859469,282,242.539665
496.937998,374,242.725515
981.269245,444,242.914415
859.725988,383,243.070976
393.810515,337,243.208277
469.442421,291,243.329441
214.302127,592,244.510559
1331.761548,636,244.777154
973.068638,812,245.117458
882.3082,510,246.294295
-40.854729,376,246.460636
1076.354446,495,246.664511
407.19934,379,246.823923
657.434006,494,247.029202
1209.327586,567,248.21327
1215.923854,707,248.59941
538.981184,572,248.877328
1436.301008,552,250.064525
1137.100437,562,250.329049
1113.211467,460,250.518464
1378.041395,798,251.758883
543.536931,308,251.906615
1637.351438,1215,252.403037
983.851829,384,252.5603
1158.433867,552,253.733058
399.698065,403,253.895831
408.116154,349,254.036573
1005.390665,380,254.192784
787.026419,557,255.343019
856.32849,425,255.536348
1012.218239,507,255.7472
764.423703,373,255.926107
904.267863,427,256.138575
1366.370901,743,257.384419
334.712995,301,257.505622
382.106645,331,257.638857
545.648732,553,257.886681
427.771959,306,258.958897
655.694181,301,259.106207
369.542486,532,259.331384
964.474216,573,259.562283
681.205765,437,259.747082
1049.626531,408,260.872983
1072.561826,828,261.226686
1602.708987,528,261.438546
391.297718,711,262.661227
728.372997,354,262.824957
423.620473,320,262.986108
866.571294,385,263.147032
897.038462,345,263.28692
479.577306,394,264.416036
885.717341,562,264.68869
1648.884832,807,265.020889
1082.085354,659,265.288252
636.622524,489,266.440495
576.96701,475,266.642836
329.283599,301,266.768476
1003.752021,786,267.099241
428.749071,336,268.161269
689.09877,367,268.354149
1053.549838,463,268.617193
463.937848,199,268.731233
878.64228,619,269.011518
531.113889,419,270.121435
320.204552,298,270.255871
886.396252,433,270.47174
871.146209,554,270.726568
434.725983,484,271.899313
447.223096,333,272.068517
989.746154,386,272.23298
1018.017493,535,272.454221
1472.06518,601,272.697645
532.357387,308,273.749817
1022.085686,442,273.951644
387.852553,345,274.091968
649.339102,420,274.262147
558.283896,304,274.383344
332.234612,358,274.527092
1577.717753,663,275.74701
1141.144246,502,275.955506
714.93676,337,276.091734
625.52372,552,277.242296
1051.124804,407,277.447691
680.647653,526,277.669302
1334.045498,503,277.874742
627.085026,596,278.128283
949.096445,660,279.372016
1682.918303,841,279.717301
725.753861,643,280.932211
721.652929,344,281.105059
1101.176357,416,281.279665
1067.959554,342,281.429437
1060.406205,464,281.61776
774.256968,310,281.746441
460.278509,284,282.792392
695.716673,383,282.9712
609.183049,417,283.140544
731.936223,513,283.347484
780.229288,406,283.511254
1143.733738,913,284.889768
609.710075,337,285.028922
856.678768,330,285.166656
821.830192,603,286.420891
281.607538,398,286.628247
818.770356,538,286.899051
1292.167205,597,287.206149
1043.142335,537,288.505852
973.041998,408,288.727143
947.741507,671,288.997096
255.42326,295,289.114815
602.125019,320,289.243372
570.722405,366,290.311464
1376.635955,843,290.699252
1368.456551,560,290.940233
734.708453,414,291.113527
1149.463963,379,292.177706
275.065937,343,292.335521
1190.389554,659,292.601968
1051.072969,609,292.852007
779.519495,499,293.980775
1126.627878,710,294.283203
1107.937184,717,294.574962
952.476094,511,295.720002
706.216978,337,295.880267
1036.621584,447,296.063096
1064.845452,381,296.225648
594.378723,246,296.329534
358.487754,305,296.457247
631.778748,326,297.527932
1249.377111,573,297.793497
828.383565,471,297.986351
465.461417,342,298.127686
539.535386,304,298.251317
981.528032,350,299.392699
527.700815,384,299.580583
900.929366,572,299.823806
855.606826,448,300.006111
707.274046,379,300.163834
1044.470462,481,301.397793
926.438084,479,301.60171
487.102594,338,301.738936
841.79207,401,301.903394
584.498972,327,302.035635
1232.914347,481,303.193539
757.694797,381,303.349992
887.052001,396,303.510753
1019.305027,445,303.692056
736.18933,403,303.855846
732.560947,401,304.95166
491.765937,278,305.080063
699.197414,384,305.239337
1512.552113,484,305.439654
271.710856,383,305.59701
355.863811,371,306.669763
1134.519579,932,307.070776
1021.114535,436,307.249068
794.452271,359,307.393362
971.676834,732,308.691893
1036.370386,400,308.874788
458.908433,338,309.013502
640.51521,385,309.176471
816.357322,497,310.323668
1579.896502,744,310.656176
755.258491,872,311.01515
1373.620631,681,312.294317
734.884326,383,312.449794
822.213157,379,312.611197
320.251943,337,312.752164
1030.941208,385,312.909867
647.211327,449,314.035464
840.099676,353,314.196461
703.404621,502,314.399592
543.977314,341,314.538789
940.227463,383,314.699521
706.940839,451,315.83445
942.10772,578,316.143604
708.127319,365,316.342932
844.293669,504,316.550936
973.904817,369,317.633479
1630.182713,850,318.016136
1238.425202,554,318.251765
1001.331721,781,319.631764
987.838685,422,319.827264
369.311125,315,319.965445
586.742439,323,320.099722
942.490531,442,320.284506
369.051142,388,320.446893
1232.869455,369,321.54777
673.706185,338,321.690482
985.964327,405,321.862278
931.646907,363,322.008018
440.319677,431,322.184361
862.544672,357,323.263086
937.820818,507,323.48748
1380.087897,575,323.718074
305.173501,353,323.859307
907.966495,300,323.979007
782.215694,341,325.044594
389.646704,318,325.189658
1061.495949,469,325.384867
901.711813,463,325.572184
519.855697,348,325.710994
1215.502505,414,326.815352
1144.724631,467,327.022679
666.151773,377,327.182198
1218.892327,410,327.353056
546.458237,425,327.528686
861.249053,327,328.607356
573.022934,313,328.762906
715.598629,320,328.893134
1581.247411,958,329.286518
908.175097,343,330.346481
1121.75588,451,330.565497
1072.892223,572,330.817926
872.321602,400,331.022989
332.924526,280,331.164484
1031.328385,802,332.486872
561.783245,336,332.625712
1041.245523,777,332.95023
986.17448,357,333.105632
548.607313,296,334.165913
574.60919,309,334.309804
1344.818473,464,334.49761
864.14298,367,334.644564
424.689166,332,334.781
463.581125,350,334.953268
473.774273,418,336.102285
1322.588713,888,336.468249
841.67624,411,336.634076
841.086139,338,336.768312
843.601234,516,337.918014
311.970941,369,338.067354
818.647115,292,338.186744
1374.893485,984,339.664052
1188.504911,642,339.955819
1015.671771,422,340.125391
1015.033307,373,340.276661
553.476283,278,340.396887
656.423561,428,341.489263
1619.84964,687,341.813217
1273.9206,441,342.006311
634.90237,551,342.23583
695.76708,403,343.327963
883.251671,413,343.511978
709.775887,361,343.661152
526.991831,321,343.791501
1109.8694,388,343.948269
1226.846515,623,345.148057
1080.201389,621,345.418302
785.062738,399,345.579079
1415.131187,443,345.760499
1362.351789,1218,347.238663
849.338541,502,347.443983
2079.825869,1013,348.828115
870.223762,470,349.020133
815.899848,417,349.186411
1242.172815,521,349.398584
1112.349842,360,350.472648
627.673071,403,350.661459
1225.012655,547,350.881806
1317.255295,464,351.070617
975.523857,355,351.215883
885.559282,427,352.322112
719.930303,366,352.48492
1155.721185,547,352.709117
680.912446,485,352.907448
780.123534,511,354.042178
627.496117,500,354.272543
1031.406411,467,354.468311
769.229998,512,354.677984
643.807756,317,354.804672
1439.538102,896,356.111791
790.612712,355,356.25745
919.293162,406,356.426196
808.945816,432,356.600146
922.967175,405,357.708104
975.033107,719,358.009258
1390.989674,639,358.291273
923.257644,327,358.477077
793.748548,349,359.575024
636.138186,360,359.735406
1060.610786,440,359.920747
474.130892,402,360.087279
1024.315313,472,360.287446
1012.97122,363,361.42973
751.54614,364,361.591048
901.295561,517,361.803937
671.032528,412,361.980874
1043.180393,446,362.181586
994.962099,356,363.288766
1026.816218,413,363.46206
506.88683,404,363.630448
528.855078,395,363.795187
910.122836,396,363.967991
1110.250556,429,365.076348
1172.800063,490,365.282044
1887.162816,800,365.611039
779.579225,297,365.736258
1007.326517,422,366.835657
1475.776438,562,367.115075
1124.921161,418,367.286994
751.663392,445,367.483638
1030.05664,465,368.590492
1026.356535,486,368.817077
1223.262928,390,368.973825
1028.58131,513,369.186425
902.183689,537,370.322241
955.526601,613,370.626876
322.250281,361,370.772459
599.727989,320,370.902156
690.254387,319,371.032556
1045.595065,366,371.182648
791.551855,519,372.349983
810.735139,700,372.659226
730.609376,446,372.845924
998.04243,366,372.995502
456.139574,413,374.092611
1024.195764,358,374.247719
1649.676295,822,374.579271
1140.848272,524,374.792125
1097.125608,567,376.004339
813.407201,290,376.168397
1011.09622,352,376.32519
1041.609509,458,376.511974
999.525243,384,376.666893
586.038294,350,377.76227
1322.629558,776,378.089796
1101.065712,353,378.233887
910.064789,409,378.460214
646.678326,302,379.55551
968.454187,413,379.74834
976.424212,339,379.886397
784.084847,396,380.050169
1200.771622,785,381.330292
1078.211596,526,381.58678
1244.742352,664,381.859646
347.117242,279,381.975998
584.467668,358,382.124919
537.739615,428,383.251759
662.356883,253,383.37146
828.697488,531,383.591323
757.519246,460,383.777156
474.724598,313,383.907377
596.512051,749,385.156499
1131.622477,458,385.344821
1695.95529,712,385.649413
939.419594,381,385.848577
1264.993126,641,387.062032
1210.643424,856,387.412634
1419.623906,626,388.608773
743.793293,492,388.846778
883.922121,561,389.081355
529.58975,264,389.189379
1259.807997,590,389.430619
902.241909,391,390.564756
1581.379849,855,390.923733
1144.443447,425,391.14524
705.66442,594,392.335539
977.183515,358,392.505535
1560.107882,522,392.752001
751.795321,652,393.049091
963.87583,439,394.16154
553.800165,295,394.309669
645.410295,436,394.496768
1068.421975,336,394.637841
1207.093977,466,394.831342
792.247752,553,395.983655
1078.112239,487,396.22756
956.400041,605,396.534977
1123.351164,394,396.730514
964.985671,441,396.921616
1290.07615,394,398.048875
665.932669,379,398.203389
704.258844,340,398.379427
1366.063048,416,398.611254
915.325009,386,398.792624
1171.404228,553,399.92639
875.00361,402,400.088392
1159.758224,413,400.249901
1059.234454,591,400.508603
645.219843,368,401.575521
1203.506729,455,401.783519
1176.244231,398,401.940521
1512.254273,572,402.169715
798.305463,516,403.262428
1370.884318,432,403.468546
1089.168756,464,403.653546
