#{"t_start": 1775135841.282901, "env_id": "None"}
r,l,t
8146.693531,5000,4.712837
8137.812326,5000,8.647071
8079.707854,5000,13.308518
8112.357645,5000,17.793899
8101.378439,5000,23.078938
8146.785805,5000,27.308783
8148.903981,5000,32.78475
8165.527468,5000,36.825472
8142.848132,5000,41.003427
8165.845747,5000,45.968874
8164.641739,5000,50.174759
8158.386774,5000,55.131982
8157.610015,5000,59.165971
8112.895758,5000,64.423122
8176.695626,5000,68.457069
8144.035796,5000,73.428755
8141.775333,5000,77.815161
8129.306135,5000,81.970296
8152.853953,5000,86.972787
8141.597228,5000,91.077728
8097.054134,5000,96.260387
8129.140964,5000,100.291854
8136.106891,5000,105.256155
8169.473393,5000,109.567162
8143.661865,5000,114.601051
8113.239221,5000,118.694719
8116.215066,5000,123.088717
8153.415647,5000,128.022453
8113.502577,5000,132.097762
8113.355201,5000,137.231134
8156.407903,5000,141.477545
8126.061423,5000,146.423413
8162.183735,5000,150.461375
8117.013317,5000,155.579082
8117.165285,5000,159.77963
8092.599889,5000,163.851558
8109.335275,5000,169.155547
8140.113961,5000,173.371386
8087.788001,5000,178.316571
8096.7403,5000,182.612546
8120.690002,5000,187.520421
8101.180462,5000,191.633638
8105.505976,5000,195.705467
8086.71917,5000,200.904689
8105.534767,5000,205.094435
8108.893186,5000,210.008392
8113.235463,5000,214.239446
8078.043906,5000,219.179358
8088.871721,5000,223.403711
8082.698178,5000,228.686703
8128.764428,5000,232.933034
8139.474014,5000,236.972848
8102.027307,5000,242.069059
8092.238931,5000,246.139521
8104.223171,5000,251.176993
8113.62352,5000,255.303231
8112.750267,5000,260.530016
8125.384472,5000,264.78744
8100.423281,5000,269.792948
8145.325304,5000,274.05013
8105.022437,5000,278.14121
8133.310837,5000,283.190215
8085.896799,5000,287.460959
8097.036096,5000,292.623074
8139.548821,5000,296.686198
8134.80812,5000,301.631536
8080.366472,5000,305.85376
8097.207614,5000,310.749826
8116.874861,5000,315.023934
8129.276976,5000,319.37657
8070.24613,5000,324.475642
8105.590977,5000,328.520395
8078.096744,5000,333.657964
8040.438647,5000,337.68905
8096.790826,5000,342.75456
8096.781182,5000,346.91446
8107.57262,5000,351.266521
8061.913669,5000,356.225274
8063.650757,5000,360.28183
8056.393607,5000,365.376099
8093.065572,5000,369.390421
8123.457192,5000,374.452835
8086.195111,5000,378.742869
8111.175423,5000,383.655603
8135.196248,5000,387.735032
8142.42281,5000,392.027915
8131.58767,5000,397.006586
8121.495353,5000,401.058109
8109.523915,5000,406.08412
8140.039079,5000,410.483882
8102.225182,5000,415.441857
8120.683715,5000,419.483174
8077.60027,5000,424.768767
8062.489007,5000,428.823577
8079.721054,5000,432.983198
8089.883514,5000,438.211915
8103.347218,5000,442.394784
8083.890996,5000,447.366401
8063.068884,5000,451.554812
8061.667885,5000,456.718159
8085.363132,5000,460.815453
8091.480531,5000,465.885166
8073.105213,5000,470.182996
8126.190583,5000,474.283591
8138.317215,5000,479.234244
8133.349137,5000,483.708016
8110.114119,5000,488.680335
8137.510127,5000,492.833167
8072.717374,5000,497.998346
8097.379802,5000,502.07779
8145.397349,5000,506.124866
8076.22678,5000,511.105059
8089.062288,5000,515.49866
8080.844481,5000,520.467756
8091.340632,5000,524.633575
8105.854991,5000,529.875039
8066.825659,5000,533.937492
8114.755383,5000,538.895124
8118.290536,5000,543.357115
8067.596766,5000,547.394092
8075.49622,5000,552.40995
8146.231248,5000,556.435766
8128.981076,5000,561.627283
8119.441406,5000,565.653197
8105.573231,5000,570.664059
8143.958185,5000,575.191608
8133.392804,5000,580.108135
8137.175171,5000,584.231735
8131.28433,5000,588.51389
8120.581777,5000,593.504739
8148.644683,5000,597.587722
8145.289615,5000,603.034543
8133.424533,5000,607.091876
8139.07513,5000,612.059289
8147.174762,5000,616.125948
8129.171443,5000,621.277494
8150.178853,5000,625.391302
8137.352799,5000,629.439231
8142.38388,5000,634.811684
8119.867826,5000,638.863664
8126.563018,5000,643.849648
8096.848492,5000,648.143335
8142.051456,5000,653.122799
8132.946252,5000,657.173883
8144.845565,5000,662.445888
8137.454092,5000,666.653445
8143.994909,5000,670.729589
8120.294765,5000,675.656158
8142.599537,5000,679.958813
8145.360387,5000,684.987589
8148.265508,5000,689.037821
8143.550755,5000,694.359663
8146.240281,5000,698.457532
8145.469884,5000,702.52944
8134.143292,5000,707.751206
8147.455779,5000,711.876344
8122.885506,5000,716.835281
8135.616959,5000,720.890637
8138.953052,5000,726.26383
8138.743561,5000,730.320671
8144.148421,5000,735.303018
8147.370275,5000,739.557703
8125.683132,5000,743.786785
8155.977455,5000,748.757851
8147.897515,5000,752.947201
8145.700785,5000,757.89873
8145.988822,5000,761.966081
8150.765031,5000,766.914323
8156.439926,5000,771.380936
8157.257187,5000,776.353255
8153.380561,5000,780.437234
8150.732043,5000,784.633667
8156.105957,5000,789.621684
8154.488949,5000,793.722285
8128.729506,5000,798.939052
8154.192263,5000,803.140051
8146.244557,5000,808.060517
8147.781552,5000,812.169651
8146.46341,5000,817.314147
8149.691145,5000,821.512996
8154.11601,5000,825.588415
8154.961404,5000,830.846632
8123.936772,5000,835.083283
8148.284658,5000,840.061583
8156.019301,5000,844.342744
8158.352208,5000,849.439672
8131.707616,5000,853.537576
8139.317691,5000,857.788922
8156.413034,5000,862.916698
8156.460705,5000,866.97731
8154.553596,5000,872.006721
8153.909054,5000,876.360972
